net2,MeanGVC
Aud.,0.18345502314618398
CON,0.16313152657468807
DAN,0.14801040112997368
DMN,0.17119059994313057
FPN,0.17369735154845617
Motor,0.18242674513272125
SAN,0.16502272099914314
Subc.,0.15996724467651358
VAN,0.15955578412274068
Vis.,0.16316365517023965
Whole Brain,0.1696107938763989
