,subject,net1,net2,MeanBVC
0,CC110033,FPN,CON,0.07280009965568442
1,CC110033,FPN,SAN,0.07604978644883363
2,CC110033,FPN,VAN,0.07627987797842703
3,CC110033,FPN,DAN,0.08486325837669897
4,CC110033,FPN,DMN,0.08734517251950981
5,CC110033,FPN,Motor,0.07671011287590385
6,CC110033,FPN,Aud.,0.09300349990858478
7,CC110033,FPN,Vis.,0.07546310101982587
8,CC110033,FPN,Subc.,0.08025098906088277
9,CC110033,FPN,Whole Brain,0.08109287799883097
10,CC110033,CON,FPN,0.07280009965568442
11,CC110033,CON,SAN,0.06402001624230354
12,CC110033,CON,VAN,0.07005133800506917
13,CC110033,CON,DAN,0.06877554725700324
14,CC110033,CON,DMN,0.07270725583216105
15,CC110033,CON,Motor,0.06391883627264473
16,CC110033,CON,Aud.,0.07672558109265734
17,CC110033,CON,Vis.,0.06296913485374138
18,CC110033,CON,Subc.,0.06637943987524023
19,CC110033,CON,Whole Brain,0.06768426233733392
20,CC110033,SAN,FPN,0.07604978644883365
21,CC110033,SAN,CON,0.06402001624230354
22,CC110033,SAN,VAN,0.06663435544387741
23,CC110033,SAN,DAN,0.076501463631943
24,CC110033,SAN,DMN,0.07647330323247137
25,CC110033,SAN,Motor,0.07267826408533233
26,CC110033,SAN,Aud.,0.08545622020278458
27,CC110033,SAN,Vis.,0.06654628146006562
28,CC110033,SAN,Subc.,0.07513033378685191
29,CC110033,SAN,Whole Brain,0.07347983390590028
30,CC110033,VAN,FPN,0.07627987797842703
31,CC110033,VAN,CON,0.07005133800506917
32,CC110033,VAN,SAN,0.06663435544387741
33,CC110033,VAN,DAN,0.0913701119441753
34,CC110033,VAN,DMN,0.0918903132172212
35,CC110033,VAN,Motor,0.08602846677638865
36,CC110033,VAN,Aud.,0.0934067738970393
37,CC110033,VAN,Vis.,0.07363168963446302
38,CC110033,VAN,Subc.,0.06489903569727509
39,CC110033,VAN,Whole Brain,0.08120445973056538
40,CC110033,DAN,FPN,0.08486325837669897
41,CC110033,DAN,CON,0.06877554725700326
42,CC110033,DAN,SAN,0.076501463631943
43,CC110033,DAN,VAN,0.0913701119441753
44,CC110033,DAN,DMN,0.09353757665858332
45,CC110033,DAN,Motor,0.09286975455246407
46,CC110033,DAN,Aud.,0.09906100031102832
47,CC110033,DAN,Vis.,0.09218459464967363
48,CC110033,DAN,Subc.,0.0907169717244316
49,CC110033,DAN,Whole Brain,0.08992052662926574
50,CC110033,DMN,FPN,0.08734517251950981
51,CC110033,DMN,CON,0.07270725583216105
52,CC110033,DMN,SAN,0.07647330323247137
53,CC110033,DMN,VAN,0.0918903132172212
54,CC110033,DMN,DAN,0.09353757665858331
55,CC110033,DMN,Motor,0.08890846793774562
56,CC110033,DMN,Aud.,0.09530906630850658
57,CC110033,DMN,Vis.,0.09061086592213886
58,CC110033,DMN,Subc.,0.08240336755939648
59,CC110033,DMN,Whole Brain,0.0868241129581635
60,CC110033,Motor,FPN,0.07671011287590383
61,CC110033,Motor,CON,0.06391883627264472
62,CC110033,Motor,SAN,0.07267826408533233
63,CC110033,Motor,VAN,0.08602846677638866
64,CC110033,Motor,DAN,0.09286975455246407
65,CC110033,Motor,DMN,0.08890846793774562
66,CC110033,Motor,Aud.,0.10494690605088958
67,CC110033,Motor,Vis.,0.06548247918496042
68,CC110033,Motor,Subc.,0.06874959204127255
69,CC110033,Motor,Whole Brain,0.07781226529519406
70,CC110033,Aud.,FPN,0.09300349990858478
71,CC110033,Aud.,CON,0.07672558109265734
72,CC110033,Aud.,SAN,0.08545622020278458
73,CC110033,Aud.,VAN,0.09340677389703932
74,CC110033,Aud.,DAN,0.09906100031102832
75,CC110033,Aud.,DMN,0.09530906630850657
76,CC110033,Aud.,Motor,0.10494690605088958
77,CC110033,Aud.,Vis.,0.10821685872669469
78,CC110033,Aud.,Subc.,0.09263994325553719
79,CC110033,Aud.,Whole Brain,0.09765886810440362
80,CC110033,Vis.,FPN,0.07546310101982588
81,CC110033,Vis.,CON,0.0629691348537414
82,CC110033,Vis.,SAN,0.06654628146006562
83,CC110033,Vis.,VAN,0.07363168963446302
84,CC110033,Vis.,DAN,0.09218459464967363
