net2,MeanBVC
Aud.,0.03925175602007762
CON,0.0392720160468947
DAN,0.03412203266725777
DMN,0.03402791394752164
FPN,0.03953605846615364
Motor,0.0388689497819769
SAN,0.037631035785382606
Subc.,0.0387483561050325
VAN,0.04678233559407238
Vis.,0.03576925404357481
Whole Brain,0.03251307225058358
