net2,MeanBVC
Aud.,0.014029142041173448
CON,0.016324553202801486
DAN,0.015918039976860757
DMN,0.01175303543193755
FPN,0.015262271088618004
Motor,0.014840560488849904
SAN,0.014641576728325265
Subc.,0.017332024186205917
VAN,0.016751334023344704
Vis.,0.013908089942854873
Whole Brain,0.010150815873454636
