,subject,net2,MeanBVC
0,CC110033,Aud.,0.1393332742699672
1,CC110033,CON,0.10057896979440015
2,CC110033,DAN,0.13902399968141854
3,CC110033,DMN,0.12932500795075927
4,CC110033,FPN,0.12554955569333032
5,CC110033,Motor,0.14366405419632214
6,CC110033,SAN,0.11518768845802174
7,CC110033,Subc.,0.10853617137952656
8,CC110033,VAN,0.1253823741052637
9,CC110033,Vis.,0.11075654339528589
10,CC110033,Whole Brain,0.12514800403668733
11,CC110037,Aud.,0.1279740210598951
12,CC110037,CON,0.14454946886968156
13,CC110037,DAN,0.09753333044335191
14,CC110037,DMN,0.12175925414835069
15,CC110037,FPN,0.1426714179623279
16,CC110037,Motor,0.11862748891837457
17,CC110037,SAN,0.12490669205174676
18,CC110037,Subc.,0.12833231523986421
19,CC110037,VAN,0.11175222761928487
20,CC110037,Vis.,0.1200556808555048
21,CC110037,Whole Brain,0.12432374579260093
22,CC110045,Aud.,0.1194326411378295
23,CC110045,CON,0.10854967672105897
24,CC110045,DAN,0.13109316041644664
25,CC110045,DMN,0.11298333098900185
26,CC110045,FPN,0.11796365854891684
27,CC110045,Motor,0.14853317755620193
28,CC110045,SAN,0.10513242051665997
29,CC110045,Subc.,0.10483983503647057
30,CC110045,VAN,0.17392100267002936
31,CC110045,Vis.,0.1182900623108859
32,CC110045,Whole Brain,0.12174667705748188
33,CC110056,Aud.,0.17086387761476332
34,CC110056,CON,0.12114175987747026
35,CC110056,DAN,0.07654310289412222
36,CC110056,DMN,0.12350242190260716
37,CC110056,FPN,0.10906237604876153
38,CC110056,Motor,0.15018060233146616
39,CC110056,SAN,0.13875316596967485
40,CC110056,Subc.,0.15069908539849017
41,CC110056,VAN,0.059207933207604646
42,CC110056,Vis.,0.1343088218080948
43,CC110056,Whole Brain,0.12822249590792809
44,CC110069,Aud.,0.13663249512664058
45,CC110069,CON,0.12495740709061032
46,CC110069,DAN,0.09807481690547029
47,CC110069,DMN,0.13186410787545072
48,CC110069,FPN,0.11143858591815865
49,CC110069,Motor,0.1348836431227763
50,CC110069,SAN,0.12121077451709861
51,CC110069,Subc.,0.12291449247758797
52,CC110069,VAN,0.14543435906635466
53,CC110069,Vis.,0.11155031115746546
54,CC110069,Whole Brain,0.12352464970336949
55,CC110087,Aud.,0.12297781155857886
56,CC110087,CON,0.1248687996373163
57,CC110087,DAN,0.12674388505555279
58,CC110087,DMN,0.12117268856129768
59,CC110087,FPN,0.14694041301537566
60,CC110087,Motor,0.13994237062072254
61,CC110087,SAN,0.11368655223064014
62,CC110087,Subc.,0.09870635489455312
63,CC110087,VAN,0.14879378090345963
64,CC110087,Vis.,0.09605193414430015
65,CC110087,Whole Brain,0.12260105233918621
66,CC110098,Aud.,0.14614871319654804
67,CC110098,CON,0.1408042866771355
68,CC110098,DAN,0.10469258575599187
69,CC110098,DMN,0.12033590111373471
70,CC110098,FPN,0.12976344741315088
71,CC110098,Motor,0.13074686205898567
72,CC110098,SAN,0.12344868183150244
73,CC110098,Subc.,0.10331416557533939
74,CC110098,VAN,0.13901112229298682
75,CC110098,Vis.,0.10234998316804655
76,CC110098,Whole Brain,0.1218698938775612
77,CC110101,Aud.,0.12713257324331145
78,CC110101,CON,0.09409550715639345
79,CC110101,DAN,0.13072904050916384
80,CC110101,DMN,0.11941524308369944
81,CC110101,FPN,0.12181014106564089
82,CC110101,Motor,0.15253560146035786
