net2,MeanGVC
Aud.,0.043395637970064946
CON,0.04336197432567253
DAN,0.03828780497266136
DMN,0.036165932554580844
FPN,0.04243667131817486
Motor,0.044464435705623445
SAN,0.04115098887655764
Subc.,0.043529205367428436
VAN,0.05126270258831274
Vis.,0.038255510423987414
Whole Brain,0.03419913782287618
