net2,MeanGVC
Aud.,0.03400630077953979
CON,0.03203755553691721
DAN,0.029874192448704602
DMN,0.028786797656930607
FPN,0.032847742616232994
Motor,0.0344168894684257
SAN,0.031183755166932142
Subc.,0.0328122526417698
VAN,0.037380137480252665
Vis.,0.029446881867811345
Whole Brain,0.027337275696704463
