,subject,net2,MeanBVC
0,CC110033,Aud.,0.16098483300919308
1,CC110033,CON,0.1536694335116946
2,CC110033,DAN,0.16597537201059642
3,CC110033,DMN,0.16474738582194431
4,CC110033,FPN,0.17851204512151153
5,CC110033,Motor,0.223431325509354
6,CC110033,SAN,0.14024645506970956
7,CC110033,Subc.,0.15776754001898913
8,CC110033,VAN,0.16993071830082154
9,CC110033,Vis.,0.16001312083253508
10,CC110033,Whole Brain,0.16934637759523036
11,CC110037,Aud.,0.16323176067950543
12,CC110037,CON,0.18320187409868144
13,CC110037,DAN,0.14077647251562803
14,CC110037,DMN,0.1714212267019143
15,CC110037,FPN,0.1970471166936368
16,CC110037,Motor,0.15038940667903236
17,CC110037,SAN,0.20164753950772796
18,CC110037,Subc.,0.17447563875940006
19,CC110037,VAN,0.11989611673765439
20,CC110037,Vis.,0.17181794745147078
21,CC110037,Whole Brain,0.17071950697692834
22,CC110045,Aud.,0.16126869088316717
23,CC110045,CON,0.17121266232385293
24,CC110045,DAN,0.17961689456814386
25,CC110045,DMN,0.1570808038627391
26,CC110045,FPN,0.16380878622930842
27,CC110045,Motor,0.1901828776095679
28,CC110045,SAN,0.15432921586085183
29,CC110045,Subc.,0.13798185051241843
30,CC110045,VAN,0.21601035173827454
31,CC110045,Vis.,0.14888212076157545
32,CC110045,Whole Brain,0.16425035245168002
33,CC110056,Aud.,0.20261718678683036
34,CC110056,CON,0.19763932471198414
35,CC110056,DAN,0.08911937180793861
36,CC110056,DMN,0.17553140087320057
37,CC110056,FPN,0.16451278527517482
38,CC110056,Motor,0.18691320004240736
39,CC110056,SAN,0.20531492447028316
40,CC110056,Subc.,0.1950614758836171
41,CC110056,VAN,0.060200861290085096
42,CC110056,Vis.,0.19157718463523493
43,CC110056,Whole Brain,0.1761368910248236
44,CC110069,Aud.,0.18607376586638036
45,CC110069,CON,0.17935588480013887
46,CC110069,DAN,0.12782188113012966
47,CC110069,DMN,0.18319613419470807
48,CC110069,FPN,0.1663487712107428
49,CC110069,Motor,0.17751022560511376
50,CC110069,SAN,0.17083437708040033
51,CC110069,Subc.,0.1592283184795241
52,CC110069,VAN,0.1683430442570936
53,CC110069,Vis.,0.15596862908844594
54,CC110069,Whole Brain,0.16994357508890232
55,CC110087,Aud.,0.17569641334264766
56,CC110087,CON,0.16593767996851388
57,CC110087,DAN,0.17088687998842453
58,CC110087,DMN,0.1695468307425429
59,CC110087,FPN,0.17296225153267278
