net2,MeanGVC
Aud.,0.015834022960913404
CON,0.018132572342365046
DAN,0.01793955631571633
DMN,0.012281104382517161
FPN,0.01620466104747809
Motor,0.01553053778901785
SAN,0.015376249582718444
Subc.,0.019202783904950498
VAN,0.018523875073491746
Vis.,0.01394538462152199
Whole Brain,0.010067273717094878
