net2,MeanGVC
Aud.,0.14583014604228245
CON,0.13383002622657494
DAN,0.14164233291519113
DMN,0.13946937304803197
FPN,0.134614531059831
Motor,0.13212138065421086
SAN,0.13455049812147898
Subc.,0.12921596003088578
VAN,0.13936908863897865
Vis.,0.13414445165054187
Whole Brain,0.13624848398095812
