net2,MeanBVC
Aud.,0.015200870899731754
CON,0.015128286922957179
DAN,0.016856483192071458
DMN,0.012225444495688395
FPN,0.015238556885144222
Motor,0.014846396285290145
SAN,0.01478302666448596
Subc.,0.01593574841213921
VAN,0.017420029641515056
Vis.,0.013253063767276307
Whole Brain,0.010745023044679633
