net2,MeanGVC
Aud.,0.20485689208533603
CON,0.19566900582318342
DAN,0.19797709987770662
DMN,0.2012767088438469
FPN,0.19550090019007885
Motor,0.19329643684803502
SAN,0.19440374598906413
Subc.,0.1929377105503479
VAN,0.19492617172286195
Vis.,0.19740819506612747
Whole Brain,0.19738721930046726
