,subject,net1,net2,MeanBVC
0,CC110033,FPN,CON,0.29530417619292726
1,CC110033,FPN,SAN,0.2855176142945432
2,CC110033,FPN,VAN,0.26550819450550667
3,CC110033,FPN,DAN,0.27638700516953235
4,CC110033,FPN,DMN,0.27031629290482667
5,CC110033,FPN,Motor,0.30583662505482956
6,CC110033,FPN,Aud.,0.2953895405350018
7,CC110033,FPN,Vis.,0.2609262685789113
8,CC110033,FPN,Subc.,0.26003150249856566
9,CC110033,FPN,Whole Brain,0.2755703787222609
10,CC110033,CON,FPN,0.2953041761929272
11,CC110033,CON,SAN,0.25448733013146496
12,CC110033,CON,VAN,0.26244042364865455
13,CC110033,CON,DAN,0.2536038473082843
14,CC110033,CON,DMN,0.2809384735465031
15,CC110033,CON,Motor,0.2555392672307594
16,CC110033,CON,Aud.,0.2733927202983906
17,CC110033,CON,Vis.,0.31112672946713665
18,CC110033,CON,Subc.,0.30891010589940415
19,CC110033,CON,Whole Brain,0.2761733256767972
20,CC110033,SAN,FPN,0.2855176142945432
21,CC110033,SAN,CON,0.25448733013146496
22,CC110033,SAN,VAN,0.25212124454133517
23,CC110033,SAN,DAN,0.2555423617410136
24,CC110033,SAN,DMN,0.27116874499662613
25,CC110033,SAN,Motor,0.2765077036371073
26,CC110033,SAN,Aud.,0.27595476381159123
27,CC110033,SAN,Vis.,0.30804260158730196
28,CC110033,SAN,Subc.,0.3029520225087552
29,CC110033,SAN,Whole Brain,0.2781312139969519
30,CC110033,VAN,FPN,0.2655081945055067
31,CC110033,VAN,CON,0.26244042364865455
32,CC110033,VAN,SAN,0.25212124454133517
33,CC110033,VAN,DAN,0.2456601318423
34,CC110033,VAN,DMN,0.27415331302904267
35,CC110033,VAN,Motor,0.24704741919340076
36,CC110033,VAN,Aud.,0.2954822093549447
37,CC110033,VAN,Vis.,0.2700299838179512
38,CC110033,VAN,Subc.,0.2909592239062769
39,CC110033,VAN,Whole Brain,0.2651442394359601
40,CC110033,DAN,FPN,0.27638700516953235
41,CC110033,DAN,CON,0.2536038473082843
42,CC110033,DAN,SAN,0.2555423617410135
43,CC110033,DAN,VAN,0.24566013184230007
44,CC110033,DAN,DMN,0.27040938700726946
45,CC110033,DAN,Motor,0.2597448590878175
46,CC110033,DAN,Aud.,0.27704616037814633
47,CC110033,DAN,Vis.,0.2969730723885763
48,CC110033,DAN,Subc.,0.2968748044606994
49,CC110033,DAN,Whole Brain,0.27116462432041266
50,CC110033,DMN,FPN,0.27031629290482667
51,CC110033,DMN,CON,0.2809384735465031
52,CC110033,DMN,SAN,0.2711687449966262
53,CC110033,DMN,VAN,0.2741533130290426
54,CC110033,DMN,DAN,0.27040938700726946
55,CC110033,DMN,Motor,0.2909959450141096
56,CC110033,DMN,Aud.,0.27965987879600473
57,CC110033,DMN,Vis.,0.27613571150470023
58,CC110033,DMN,Subc.,0.27431275252750853
59,CC110033,DMN,Whole Brain,0.2713852608900115
60,CC110033,Motor,FPN,0.30583662505482956
61,CC110033,Motor,CON,0.25553926723075937
62,CC110033,Motor,SAN,0.27650770363710736
63,CC110033,Motor,VAN,0.2470474191934007
64,CC110033,Motor,DAN,0.2597448590878175
65,CC110033,Motor,DMN,0.2909959450141096
66,CC110033,Motor,Aud.,0.29621916634122075
67,CC110033,Motor,Vis.,0.31199247041294204
68,CC110033,Motor,Subc.,0.30298085015309545
69,CC110033,Motor,Whole Brain,0.28309767443309863
70,CC110033,Aud.,FPN,0.2953895405350018
71,CC110033,Aud.,CON,0.2733927202983907
72,CC110033,Aud.,SAN,0.27595476381159123
73,CC110033,Aud.,VAN,0.2954822093549447
74,CC110033,Aud.,DAN,0.27704616037814633
75,CC110033,Aud.,DMN,0.27965987879600473
76,CC110033,Aud.,Motor,0.29621916634122075
77,CC110033,Aud.,Vis.,0.3177818404824949
78,CC110033,Aud.,Subc.,0.2986048346180579
79,CC110033,Aud.,Whole Brain,0.29075611219241976
80,CC110033,Vis.,FPN,0.2609262685789113
81,CC110033,Vis.,CON,0.3111267294671366
82,CC110033,Vis.,SAN,0.30804260158730196
83,CC110033,Vis.,VAN,0.2700299838179511
84,CC110033,Vis.,DAN,0.2969730723885763
85,CC110033,Vis.,DMN,0.27613571150470023
86,CC110033,Vis.,Motor,0.31199247041294204
87,CC110033,Vis.,Aud.,0.3177818404824949
88,CC110033,Vis.,Subc.,0.27398912695923805
89,CC110033,Vis.,Whole Brain,0.28602498061379283
90,CC110033,Subc.,FPN,0.26003150249856566
91,CC110033,Subc.,CON,0.30891010589940415
92,CC110033,Subc.,SAN,0.30295202250875525
93,CC110033,Subc.,VAN,0.2909592239062769
94,CC110033,Subc.,DAN,0.2968748044606994
95,CC110033,Subc.,DMN,0.27431275252750853
96,CC110033,Subc.,Motor,0.30298085015309556
97,CC110033,Subc.,Aud.,0.2986048346180579
98,CC110033,Subc.,Vis.,0.27398912695923805
99,CC110033,Subc.,Whole Brain,0.28443195522011255
100,CC110033,Whole Brain,FPN,0.275570378722261
101,CC110033,Whole Brain,CON,0.27617332567679725
102,CC110033,Whole Brain,SAN,0.2781312139969519
103,CC110033,Whole Brain,VAN,0.2651442394359601
104,CC110033,Whole Brain,DAN,0.2711646243204126
105,CC110033,Whole Brain,DMN,0.2713852608900116
106,CC110033,Whole Brain,Motor,0.28309767443309863
107,CC110033,Whole Brain,Aud.,0.2907561121924198
108,CC110033,Whole Brain,Vis.,0.2860249806137928
109,CC110033,Whole Brain,Subc.,0.28443195522011255
110,CC110037,FPN,CON,0.324573417236094
111,CC110037,FPN,SAN,0.3117697969942617
112,CC110037,FPN,VAN,0.3022881459676525
113,CC110037,FPN,DAN,0.29342484117910567
114,CC110037,FPN,DMN,0.3070815705371414
115,CC110037,FPN,Motor,0.2481528139485929
116,CC110037,FPN,Aud.,0.3137372154379653
117,CC110037,FPN,Vis.,0.2922935131922842
118,CC110037,FPN,Subc.,0.2977400435035843
119,CC110037,FPN,Whole Brain,0.2952598122277762
120,CC110037,CON,FPN,0.324573417236094
121,CC110037,CON,SAN,0.27523725966945384
122,CC110037,CON,VAN,0.2720237438448344
123,CC110037,CON,DAN,0.27612589856378417
124,CC110037,CON,DMN,0.2879326639925978
125,CC110037,CON,Motor,0.24424599166378155
126,CC110037,CON,Aud.,0.2851003950469883
127,CC110037,CON,Vis.,0.28135127780472885
128,CC110037,CON,Subc.,0.2646107512093766
129,CC110037,CON,Whole Brain,0.27844238861742276
130,CC110037,SAN,FPN,0.3117697969942617
131,CC110037,SAN,CON,0.27523725966945384
132,CC110037,SAN,VAN,0.26599816116154207
133,CC110037,SAN,DAN,0.2686812090090188
134,CC110037,SAN,DMN,0.2741794366600831
135,CC110037,SAN,Motor,0.24230303008224904
136,CC110037,SAN,Aud.,0.27202922698478843
137,CC110037,SAN,Vis.,0.2732171717509156
138,CC110037,SAN,Subc.,0.26068990542880377
139,CC110037,SAN,Whole Brain,0.2721767931379526
140,CC110037,VAN,FPN,0.3022881459676525
141,CC110037,VAN,CON,0.2720237438448344
142,CC110037,VAN,SAN,0.26599816116154207
143,CC110037,VAN,DAN,0.25737821365187835
144,CC110037,VAN,DMN,0.27304330186652565
145,CC110037,VAN,Motor,0.2193542635978432
146,CC110037,VAN,Aud.,0.2782510063051152
147,CC110037,VAN,Vis.,0.25084296522184035
148,CC110037,VAN,Subc.,0.2536596272177197
149,CC110037,VAN,Whole Brain,0.26271676444350744
150,CC110037,DAN,FPN,0.29342484117910567
151,CC110037,DAN,CON,0.27612589856378417
152,CC110037,DAN,SAN,0.2686812090090189
153,CC110037,DAN,VAN,0.25737821365187835
154,CC110037,DAN,DMN,0.26980390448876757
155,CC110037,DAN,Motor,0.22279722792589918
156,CC110037,DAN,Aud.,0.28225835298832763
157,CC110037,DAN,Vis.,0.2497120638666303
158,CC110037,DAN,Subc.,0.2491142493280104
159,CC110037,DAN,Whole Brain,0.261746672797712
160,CC110037,DMN,FPN,0.3070815705371414
161,CC110037,DMN,CON,0.2879326639925978
162,CC110037,DMN,SAN,0.2741794366600831
163,CC110037,DMN,VAN,0.2730433018665256
164,CC110037,DMN,DAN,0.26980390448876757
165,CC110037,DMN,Motor,0.25098235908044236
166,CC110037,DMN,Aud.,0.27841227985693257
