,subject,net1,net2,MeanGVC
0,CC110033,FPN,FPN,118.31288998536238
1,CC110033,FPN,CON,146.3269418114668
2,CC110033,FPN,SAN,130.05970412754647
3,CC110033,FPN,VAN,165.34219878624103
4,CC110033,FPN,DAN,167.24377008595422
5,CC110033,FPN,DMN,152.46335639778036
6,CC110033,FPN,Motor,130.11334384760193
7,CC110033,FPN,Aud.,168.19080254546296
8,CC110033,FPN,Vis.,137.2812121325802
9,CC110033,FPN,Subc.,128.36817375520738
10,CC110033,FPN,Whole Brain,141.7226924463746
11,CC110033,CON,FPN,134.62301798096485
12,CC110033,CON,CON,97.00523322692572
13,CC110033,CON,SAN,109.13309461397064
14,CC110033,CON,VAN,174.3822186105497
15,CC110033,CON,DAN,171.88822546931758
16,CC110033,CON,DMN,153.9924188255312
17,CC110033,CON,Motor,111.79101863137778
18,CC110033,CON,Aud.,159.95434731787535
19,CC110033,CON,Vis.,158.93807558913934
20,CC110033,CON,Subc.,152.10736125050641
21,CC110033,CON,Whole Brain,140.84537834133056
22,CC110033,SAN,FPN,139.33242549312402
23,CC110033,SAN,CON,132.51723169561538
24,CC110033,SAN,SAN,111.65309102231285
25,CC110033,SAN,VAN,179.84161902824917
26,CC110033,SAN,DAN,173.79078757469307
27,CC110033,SAN,DMN,160.8807648678282
28,CC110033,SAN,Motor,132.25890728614561
29,CC110033,SAN,Aud.,165.67480731224904
30,CC110033,SAN,Vis.,168.61242606332627
31,CC110033,SAN,Subc.,159.21788659533394
32,CC110033,SAN,Whole Brain,151.00985143929174
33,CC110033,VAN,FPN,105.40125861535725
34,CC110033,VAN,CON,122.86940663721855
35,CC110033,VAN,SAN,106.50791225354594
36,CC110033,VAN,VAN,98.39997449768694
37,CC110033,VAN,DAN,110.04088633451619
38,CC110033,VAN,DMN,115.02459697311083
39,CC110033,VAN,Motor,100.2610968568626
40,CC110033,VAN,Aud.,130.18532305398014
41,CC110033,VAN,Vis.,110.70846737655472
42,CC110033,VAN,Subc.,103.21822852510262
43,CC110033,VAN,Whole Brain,110.29558978357785
44,CC110033,DAN,FPN,117.79477226052512
45,CC110033,DAN,CON,136.01977778300835
46,CC110033,DAN,SAN,114.5429197275572
47,CC110033,DAN,VAN,120.85209326457151
48,CC110033,DAN,DAN,113.89606539923984
49,CC110033,DAN,DMN,122.6809527008235
50,CC110033,DAN,Motor,123.71660962823613
51,CC110033,DAN,Aud.,134.63716394294013
52,CC110033,DAN,Vis.,125.48106222060903
53,CC110033,DAN,Subc.,121.3699865765671
54,CC110033,DAN,Whole Brain,122.97981371413222
55,CC110033,DMN,FPN,139.7900641012196
56,CC110033,DMN,CON,153.79302229947186
57,CC110033,DMN,SAN,136.3145307598112
58,CC110033,DMN,VAN,163.04790626935048
59,CC110033,DMN,DAN,157.04577192032284
60,CC110033,DMN,DMN,139.303580555055
61,CC110033,DMN,Motor,144.16678551293936
62,CC110033,DMN,Aud.,155.07583747781155
