,subject,net1,net2,MeanGVC
0,CC110033,FPN,FPN,0.08196433009910287
1,CC110033,FPN,CON,0.07280009965568442
2,CC110033,FPN,SAN,0.07604978644883363
3,CC110033,FPN,VAN,0.07627987797842703
4,CC110033,FPN,DAN,0.08486325837669897
5,CC110033,FPN,DMN,0.08734517251950981
6,CC110033,FPN,Motor,0.07671011287590385
7,CC110033,FPN,Aud.,0.09300349990858478
8,CC110033,FPN,Vis.,0.07546310101982587
9,CC110033,FPN,Subc.,0.08025098906088277
10,CC110033,FPN,Whole Brain,0.08109287799883097
11,CC110033,CON,FPN,0.07280009965568442
12,CC110033,CON,CON,0.051484656258286285
13,CC110033,CON,SAN,0.06402001624230354
14,CC110033,CON,VAN,0.07005133800506917
15,CC110033,CON,DAN,0.06877554725700324
16,CC110033,CON,DMN,0.07270725583216105
17,CC110033,CON,Motor,0.06391883627264473
18,CC110033,CON,Aud.,0.07672558109265734
19,CC110033,CON,Vis.,0.06296913485374138
20,CC110033,CON,Subc.,0.06637943987524023
21,CC110033,CON,Whole Brain,0.06768426233733392
22,CC110033,SAN,FPN,0.07604978644883365
23,CC110033,SAN,CON,0.06402001624230354
24,CC110033,SAN,SAN,0.07237026289966078
25,CC110033,SAN,VAN,0.06663435544387741
26,CC110033,SAN,DAN,0.076501463631943
27,CC110033,SAN,DMN,0.07647330323247137
28,CC110033,SAN,Motor,0.07267826408533233
29,CC110033,SAN,Aud.,0.08545622020278458
30,CC110033,SAN,Vis.,0.06654628146006562
31,CC110033,SAN,Subc.,0.07513033378685191
32,CC110033,SAN,Whole Brain,0.07347983390590028
33,CC110033,VAN,FPN,0.07627987797842703
34,CC110033,VAN,CON,0.07005133800506917
35,CC110033,VAN,SAN,0.06663435544387741
36,CC110033,VAN,VAN,0.07177567547839957
37,CC110033,VAN,DAN,0.0913701119441753
38,CC110033,VAN,DMN,0.0918903132172212
39,CC110033,VAN,Motor,0.08602846677638865
40,CC110033,VAN,Aud.,0.0934067738970393
