,subject,net2,MeanGVC
0,CC110033,Aud.,0.2096346429725602
1,CC110033,CON,0.19101165745913765
2,CC110033,DAN,0.1881463547936101
3,CC110033,DMN,0.19316997115781953
4,CC110033,FPN,0.1954215472577646
5,CC110033,Motor,0.19877231392263156
6,CC110033,SAN,0.19472881994220834
7,CC110033,Subc.,0.2070954277059898
8,CC110033,VAN,0.18200812443601838
9,CC110033,Vis.,0.2081195744236519
10,CC110033,Whole Brain,0.1975316522256629
11,CC110037,Aud.,0.20694803875064946
12,CC110037,CON,0.2032450595071544
13,CC110037,DAN,0.19053441138793667
14,CC110037,DMN,0.2002973502105738
15,CC110037,FPN,0.22544406862275093
16,CC110037,Motor,0.16856368162190316
17,CC110037,SAN,0.19922182881830164
18,CC110037,Subc.,0.19257561635950263
19,CC110037,VAN,0.19113969301198513
20,CC110037,Vis.,0.19135918154382195
21,CC110037,Whole Brain,0.19631115646247485
22,CC110045,Aud.,0.18950494122113726
23,CC110045,CON,0.195992636649037
24,CC110045,DAN,0.2033354669736143
25,CC110045,DMN,0.1978395765259098
26,CC110045,FPN,0.19992859474481034
27,CC110045,Motor,0.19948734543701596
28,CC110045,SAN,0.18780247089227273
29,CC110045,Subc.,0.19184961454037877
30,CC110045,VAN,0.20290854163438657
31,CC110045,Vis.,0.1996658104867219
32,CC110045,Whole Brain,0.19732508719177
33,CC110056,Aud.,0.2129187639507129
34,CC110056,CON,0.200464323141143
35,CC110056,DAN,0.21921999417615695
36,CC110056,DMN,0.20102474090279324
37,CC110056,FPN,0.1971142536139901
38,CC110056,Motor,0.19473089343544456
39,CC110056,SAN,0.1966902161879249
40,CC110056,Subc.,0.17505030116275752
41,CC110056,VAN,0.1866815000145918
42,CC110056,Vis.,0.1850830080486017
43,CC110056,Whole Brain,0.19666209166293774
44,CC110069,Aud.,0.21829244459882957
45,CC110069,CON,0.21335278596275378
46,CC110069,DAN,0.19944015389654005
47,CC110069,DMN,0.2190427270216034
48,CC110069,FPN,0.17299772831082627
49,CC110069,Motor,0.1873260268591973
50,CC110069,SAN,0.2063192316295992
51,CC110069,Subc.,0.1565161415903731
52,CC110069,VAN,0.22303868687924558
53,CC110069,Vis.,0.17238737362374917
54,CC110069,Whole Brain,0.19692678592433693
55,CC110087,Aud.,0.20843485095724512
56,CC110087,CON,0.19800827529611748
57,CC110087,DAN,0.2057475365465717
58,CC110087,DMN,0.20634133263592405
59,CC110087,FPN,0.19197011407729414
60,CC110087,Motor,0.19000776177934525
61,CC110087,SAN,0.18602132767311633
62,CC110087,Subc.,0.18691510750827847
63,CC110087,VAN,0.19186677850269226
64,CC110087,Vis.,0.2022546699283706
65,CC110087,Whole Brain,0.19807233139209915
66,CC110098,Aud.,0.20042637605606226
67,CC110098,CON,0.19786930851486495
68,CC110098,DAN,0.20680803034979417
69,CC110098,DMN,0.2003757887479312
70,CC110098,FPN,0.1939082611972089
71,CC110098,Motor,0.2021071977360558
72,CC110098,SAN,0.19276045272427533
73,CC110098,Subc.,0.1843565524701762
74,CC110098,VAN,0.19825222841536708
75,CC110098,Vis.,0.19147432523595598
76,CC110098,Whole Brain,0.1973015648493627
77,CC110101,Aud.,0.19092207920510648
78,CC110101,CON,0.17964092528402267
79,CC110101,DAN,0.21179599903628984
80,CC110101,DMN,0.19666007101544442
81,CC110101,FPN,0.20236120998004187
82,CC110101,Motor,0.19012492650896243
83,CC110101,SAN,0.18473080682810894
84,CC110101,Subc.,0.19688595835487996
85,CC110101,VAN,0.20927379172643398
86,CC110101,Vis.,0.20665828292022717
87,CC110101,Whole Brain,0.19658603543753658
88,CC110126,Aud.,0.2038070604408255
89,CC110126,CON,0.19620313473109388
90,CC110126,DAN,0.21099583689087972
91,CC110126,DMN,0.2031072491663221
92,CC110126,FPN,0.20284558189252735
93,CC110126,Motor,0.18263087996252392
94,CC110126,SAN,0.19723171439126475
95,CC110126,Subc.,0.18966311075658665
96,CC110126,VAN,0.18415385797383024
97,CC110126,Vis.,0.19763453063461417
98,CC110126,Whole Brain,0.19736712945658585
99,CC110174,Aud.,0.20095080010963287
100,CC110174,CON,0.18968285795534462
101,CC110174,DAN,0.21027531553724943
102,CC110174,DMN,0.20034163621205667
103,CC110174,FPN,0.19531149822127827
104,CC110174,Motor,0.19364286539302586
105,CC110174,SAN,0.1888862498872018
106,CC110174,Subc.,0.1901985950922351
107,CC110174,VAN,0.19755373877774815
108,CC110174,Vis.,0.20155242092901424
109,CC110174,Whole Brain,0.19724410818226729
110,CC110182,Aud.,0.21180191552095556
111,CC110182,CON,0.18397758902768346
112,CC110182,DAN,0.19216586402441252
113,CC110182,DMN,0.20863115793262832
114,CC110182,FPN,0.18682990006429676
115,CC110182,Motor,0.20371055614829595
116,CC110182,SAN,0.1800424660082205
117,CC110182,Subc.,0.1971361746609844
118,CC110182,VAN,0.2022685002443276
119,CC110182,Vis.,0.20004426542847603
120,CC110182,Whole Brain,0.1990316972367732
121,CC110187,Aud.,0.2053037781471003
122,CC110187,CON,0.18940018240544612
123,CC110187,DAN,0.19575708018962604
124,CC110187,DMN,0.20468799166175816
125,CC110187,FPN,0.1949838883469537
126,CC110187,Motor,0.19979379645719766
127,CC110187,SAN,0.19235989455205782
128,CC110187,Subc.,0.1959249589501215
129,CC110187,VAN,0.19145864226410786
130,CC110187,Vis.,0.19736162469779073
131,CC110187,Whole Brain,0.19860824862489457
132,CC110319,Aud.,0.20982749071266082
133,CC110319,CON,0.1802980007485679
134,CC110319,DAN,0.19018071918284243
135,CC110319,DMN,0.20019027856806912
136,CC110319,FPN,0.19426698531021103
137,CC110319,Motor,0.20045692515841224
138,CC110319,SAN,0.17841934276485374
139,CC110319,Subc.,0.20389175685623873
140,CC110319,VAN,0.20366648057148054
141,CC110319,Vis.,0.2065040374148242
142,CC110319,Whole Brain,0.19793806900889327
143,CC110411,Aud.,0.21207389176298994
144,CC110411,CON,0.178480717806798
145,CC110411,DAN,0.1910149459879161
146,CC110411,DMN,0.20614590557041426
147,CC110411,FPN,0.20661999589226146
148,CC110411,Motor,0.19847204810077956
149,CC110411,SAN,0.18282979798246704
150,CC110411,Subc.,0.20504269032003172
151,CC110411,VAN,0.1810874481734964
152,CC110411,Vis.,0.2039665920418029
153,CC110411,Whole Brain,0.1999060526580965
154,CC110606,Aud.,0.20828062766561006
155,CC110606,CON,0.19440995284526136
156,CC110606,DAN,0.18916601689415885
157,CC110606,DMN,0.20661314612838472
158,CC110606,FPN,0.19731262161811716
159,CC110606,Motor,0.18314711306038178
160,CC110606,SAN,0.19404326697261184
161,CC110606,Subc.,0.196879535637631
162,CC110606,VAN,0.19447119201325344
163,CC110606,Vis.,0.20321078285610011
164,CC110606,Whole Brain,0.198105830605544
165,CC112141,Aud.,0.20121529102595198
166,CC112141,CON,0.2031098910987682
167,CC112141,DAN,0.19832109190690073
168,CC112141,DMN,0.19873000386093914
169,CC112141,FPN,0.19837854494376267
170,CC112141,Motor,0.18932190606282662
171,CC112141,SAN,0.18957365214996863
172,CC112141,Subc.,0.2039813729692526
173,CC112141,VAN,0.18381354643219536
174,CC112141,Vis.,0.20199400712542792
175,CC112141,Whole Brain,0.1972007787210604
176,CC120008,Aud.,0.203856901695175
177,CC120008,CON,0.19126594816528755
178,CC120008,DAN,0.20384319179147914
179,CC120008,DMN,0.19532244356982933
180,CC120008,FPN,0.1961515141993616
181,CC120008,Motor,0.1886960263820389
182,CC120008,SAN,0.17568430526833032
183,CC120008,Subc.,0.21697912922973017
184,CC120008,VAN,0.19909148781257613
185,CC120008,Vis.,0.1992549136419611
186,CC120008,Whole Brain,0.19549422454128507
187,CC120049,Aud.,0.19710952983213756
188,CC120049,CON,0.19657333707310262
189,CC120049,DAN,0.19501493266384828
190,CC120049,DMN,0.1992369433441751
191,CC120049,FPN,0.18253947237527976
192,CC120049,Motor,0.20311337063144208
193,CC120049,SAN,0.18826489137139035
194,CC120049,Subc.,0.20416156554012652
195,CC120049,VAN,0.19848616268825403
196,CC120049,Vis.,0.20364194009451167
197,CC120049,Whole Brain,0.19749794068278634
198,CC120061,Aud.,0.19954415723761504
199,CC120061,CON,0.1944704979347158
200,CC120061,DAN,0.2056813117749144
201,CC120061,DMN,0.19647539365811847
202,CC120061,FPN,0.19619446136661392
203,CC120061,Motor,0.18858874476385348
204,CC120061,SAN,0.20489984139317388
205,CC120061,Subc.,0.1963043723890296
206,CC120061,VAN,0.18734871768963357
207,CC120061,Vis.,0.19954733492591423
208,CC120061,Whole Brain,0.19658525316347208
209,CC120065,Aud.,0.19857937238082116
