net2,MeanBVC
Aud.,0.03340000786894701
CON,0.032544829025254324
DAN,0.027711910560120834
DMN,0.029923698756132214
FPN,0.03362763051160161
Motor,0.034304213143120064
SAN,0.03183485144190726
Subc.,0.032818666038651016
VAN,0.03726007996104524
Vis.,0.030384860417201398
Whole Brain,0.02861787643866276
