net2,MeanGVC
Aud.,0.013772812093746832
CON,0.01907122812611362
DAN,0.017136726484264023
DMN,0.01184085315490894
FPN,0.01593556792484655
Motor,0.016071187486589405
SAN,0.015741914869133383
Subc.,0.021723379625377258
VAN,0.019211134433245264
Vis.,0.0142312902803365
Whole Brain,0.008981012508073432
