,subject,net2,MeanBVC
0,CC110033,Aud.,0.2082663338894561
1,CC110033,CON,0.19542925114866105
2,CC110033,DAN,0.18857823657903403
3,CC110033,DMN,0.19418518723028907
4,CC110033,FPN,0.19731637105431937
5,CC110033,Motor,0.20123380926446693
6,CC110033,SAN,0.1942801713332979
7,CC110033,Subc.,0.20764232908380018
8,CC110033,VAN,0.1850922495361661
9,CC110033,Vis.,0.20953988978993335
10,CC110033,Whole Brain,0.1964255877588106
11,CC110037,Aud.,0.2062032121124313
12,CC110037,CON,0.2068483314748959
13,CC110037,DAN,0.19098821608990316
14,CC110037,DMN,0.2013700378349998
15,CC110037,FPN,0.22651606973243554
16,CC110037,Motor,0.17110846524297427
17,CC110037,SAN,0.19951215179789664
18,CC110037,Subc.,0.19298999082599513
19,CC110037,VAN,0.19143957203783563
20,CC110037,Vis.,0.19389805466685442
21,CC110037,Whole Brain,0.1971153148520122
22,CC110045,Aud.,0.1899271783507431
23,CC110045,CON,0.19976345336039236
24,CC110045,DAN,0.20382143208650363
25,CC110045,DMN,0.19901979296423222
26,CC110045,FPN,0.20231683548043228
27,CC110045,Motor,0.20122548888362396
28,CC110045,SAN,0.18866832914298481
29,CC110045,Subc.,0.1942522089451801
30,CC110045,VAN,0.2022608300739765
31,CC110045,Vis.,0.19932110474444192
32,CC110045,Whole Brain,0.197412762635723
33,CC110056,Aud.,0.2136247069915135
34,CC110056,CON,0.19906105652504946
35,CC110056,DAN,0.21971833726704332
36,CC110056,DMN,0.2008149537687244
37,CC110056,FPN,0.19768051717293975
38,CC110056,Motor,0.19589501623127994
39,CC110056,SAN,0.19943077472528473
40,CC110056,Subc.,0.17916555801215167
41,CC110056,VAN,0.1882340681957428
42,CC110056,Vis.,0.18735950169055104
43,CC110056,Whole Brain,0.19700492608795417
44,CC110069,Aud.,0.2169680882302601
45,CC110069,CON,0.21391437985511627
46,CC110069,DAN,0.20116086719294307
47,CC110069,DMN,0.2183515140782235
48,CC110069,FPN,0.1763061136373085
49,CC110069,Motor,0.1884973019524355
50,CC110069,SAN,0.20755331874948793
51,CC110069,Subc.,0.1616886072484936
52,CC110069,VAN,0.22135594063493072
53,CC110069,Vis.,0.1756038706058238
54,CC110069,Whole Brain,0.1965894144832117
55,CC110087,Aud.,0.20811312279458694
56,CC110087,CON,0.19987285448423947
57,CC110087,DAN,0.20434286113937827
58,CC110087,DMN,0.2056499578365703
59,CC110087,FPN,0.19419555409577854
60,CC110087,Motor,0.19260483598633926
61,CC110087,SAN,0.18802679157388186
62,CC110087,Subc.,0.1912314785065204
63,CC110087,VAN,0.1928040892496698
64,CC110087,Vis.,0.2030397839932244
65,CC110087,Whole Brain,0.19810808700804478
66,CC110098,Aud.,0.2011548820015629
67,CC110098,CON,0.19942419760038885
68,CC110098,DAN,0.2085398052305137
69,CC110098,DMN,0.20083275447770127
70,CC110098,FPN,0.19618311024274981
71,CC110098,Motor,0.20294348419340288
72,CC110098,SAN,0.1940460626361741
73,CC110098,Subc.,0.1882325820188208
74,CC110098,VAN,0.19819814176915565
75,CC110098,Vis.,0.19125678306318433
