net2,MeanGVC
Aud.,0.38289363389708314
CON,0.3420265640354677
DAN,0.30592676922899764
DMN,0.3610956948284084
FPN,0.3607597963854613
Motor,0.3819386554813569
SAN,0.3433981945960025
Subc.,0.3481400857534529
VAN,0.3213993016906425
Vis.,0.3491695053681811
Whole Brain,0.35645734352839326
