net2,MeanBVC
Aud.,0.014948064242086502
CON,0.01677799145172458
DAN,0.016772464250612542
DMN,0.012354016518583102
FPN,0.01551028031872183
Motor,0.014860480567933952
SAN,0.014788141725015812
Subc.,0.017305831167214236
VAN,0.017081925537198537
Vis.,0.013821624316961193
Whole Brain,0.010520068918842575
