net2,MeanGVC
Aud.,0.03887794936662219
CON,0.03835825550469751
DAN,0.035203323645648425
DMN,0.03267176310303493
FPN,0.03868772847208646
Motor,0.03943811506367973
SAN,0.036537521597306555
Subc.,0.03885756491883686
VAN,0.045886167618423256
Vis.,0.03449682685714309
Whole Brain,0.031043040770711655
