net2,MeanBVC
Aud.,0.26772037323089126
CON,0.2398654961059544
DAN,0.2121569605327775
DMN,0.25153638970456893
FPN,0.2557430149277238
Motor,0.27240434250051043
SAN,0.24254713344592996
Subc.,0.24300954059084054
VAN,0.22784393281929294
Vis.,0.24199755113232435
Whole Brain,0.24924470199392526
