,subject,net2,MeanGVC
0,CC110033,Aud.,0.1734502777924568
1,CC110033,CON,0.16331001357869598
2,CC110033,DAN,0.15833239783120895
3,CC110033,DMN,0.1632771801392909
4,CC110033,FPN,0.16221434384213895
5,CC110033,Motor,0.1636201291063385
6,CC110033,SAN,0.13894323568513486
7,CC110033,Subc.,0.15748602393481803
8,CC110033,VAN,0.1427811676306082
9,CC110033,Vis.,0.17161512646253615
10,CC110033,Whole Brain,0.16179982801850723
11,CC110037,Aud.,0.16554641063304526
12,CC110037,CON,0.15879235464689054
13,CC110037,DAN,0.14547688501459258
14,CC110037,DMN,0.1631170982948439
15,CC110037,FPN,0.18573485628694295
16,CC110037,Motor,0.13538075218040377
17,CC110037,SAN,0.15016724971312165
18,CC110037,Subc.,0.16025800459016082
19,CC110037,VAN,0.17957513955806104
20,CC110037,Vis.,0.15417321512676335
21,CC110037,Whole Brain,0.158607757976909
22,CC110045,Aud.,0.15558391027959476
23,CC110045,CON,0.1615010250041282
24,CC110045,DAN,0.17627664464945772
25,CC110045,DMN,0.15641427400492516
26,CC110045,FPN,0.1583805253807968
27,CC110045,Motor,0.16153262375121524
28,CC110045,SAN,0.1552460607317606
29,CC110045,Subc.,0.15169362445432003
30,CC110045,VAN,0.16354757122892138
31,CC110045,Vis.,0.1578903932946626
32,CC110045,Whole Brain,0.15876307124195219
33,CC110056,Aud.,0.1830844375301763
34,CC110056,CON,0.1626303262249767
35,CC110056,DAN,0.18015129741200722
36,CC110056,DMN,0.1593885589982373
37,CC110056,FPN,0.15933431379554472
38,CC110056,Motor,0.1631229321639518
39,CC110056,SAN,0.15678148611329532
40,CC110056,Subc.,0.13233452590445394
41,CC110056,VAN,0.15928463389741518
42,CC110056,Vis.,0.14231189886517773
43,CC110056,Whole Brain,0.1584053131164984
44,CC110069,Aud.,0.18682967223515137
45,CC110069,CON,0.15372245214856567
46,CC110069,DAN,0.1595824449250303
47,CC110069,DMN,0.16747059626870686
48,CC110069,FPN,0.14065557249716562
49,CC110069,Motor,0.1547269645793127
50,CC110069,SAN,0.14954502892763827
51,CC110069,Subc.,0.13647814785476206
52,CC110069,VAN,0.19440872029296072
53,CC110069,Vis.,0.1549042259972693
54,CC110069,Whole Brain,0.15850589829517145
55,CC110087,Aud.,0.1624945422453897
56,CC110087,CON,0.16200751543071948
57,CC110087,DAN,0.1754444826901875
58,CC110087,DMN,0.16830317804840955
59,CC110087,FPN,0.1609860722242053
60,CC110087,Motor,0.15616264971588145
61,CC110087,SAN,0.15513476393991887
62,CC110087,Subc.,0.13845658478966777
63,CC110087,VAN,0.16423273227129342
64,CC110087,Vis.,0.15329515599353652
65,CC110087,Whole Brain,0.16031204667252516
66,CC110098,Aud.,0.15521667148918086
67,CC110098,CON,0.1716113868966552
68,CC110098,DAN,0.15656081097906283
69,CC110098,DMN,0.15868486176978755
70,CC110098,FPN,0.15887883141584666
71,CC110098,Motor,0.16307032242848926
72,CC110098,SAN,0.16075739258175606
73,CC110098,Subc.,0.14900274970430005
74,CC110098,VAN,0.16237252443890982
75,CC110098,Vis.,0.16074489386402616
76,CC110098,Whole Brain,0.15992927845371996
77,CC110101,Aud.,0.16390400212864734
78,CC110101,CON,0.12758068034117948
79,CC110101,DAN,0.17667491656034107
80,CC110101,DMN,0.1618575174286356
81,CC110101,FPN,0.17025256475111067
82,CC110101,Motor,0.15024917833533638
83,CC110101,SAN,0.15853091841442213
84,CC110101,Subc.,0.15826056495218724
85,CC110101,VAN,0.17018226571015083
86,CC110101,Vis.,0.1599937279839464
87,CC110101,Whole Brain,0.15934338741577697
88,CC110126,Aud.,0.170695257756702
89,CC110126,CON,0.15897220151383332
90,CC110126,DAN,0.17198180495733964
91,CC110126,DMN,0.16446710993019506
92,CC110126,FPN,0.156194736882408
93,CC110126,Motor,0.15199922539918698
94,CC110126,SAN,0.15956884050709289
95,CC110126,Subc.,0.15062094459724318
96,CC110126,VAN,0.15200791850611794
97,CC110126,Vis.,0.16043479774129463
98,CC110126,Whole Brain,0.15988688623032069
99,CC110174,Aud.,0.16033117284017753
100,CC110174,CON,0.1562429544713322
101,CC110174,DAN,0.1637666923796465
102,CC110174,DMN,0.16385590126437752
103,CC110174,FPN,0.1627439574533615
104,CC110174,Motor,0.1632870009122556
105,CC110174,SAN,0.15940530585099394
106,CC110174,Subc.,0.1468188016889
107,CC110174,VAN,0.16267846278182396
108,CC110174,Vis.,0.15701443772249926
109,CC110174,Whole Brain,0.16068503665636638
110,CC110182,Aud.,0.17562783131178628
111,CC110182,CON,0.14430127427032757
112,CC110182,DAN,0.16499006811632377
113,CC110182,DMN,0.1647577138314387
114,CC110182,FPN,0.15051152449074698
115,CC110182,Motor,0.1636936241038802
116,CC110182,SAN,0.14356569940994232
117,CC110182,Subc.,0.1543476522201686
118,CC110182,VAN,0.17475422395113924
119,CC110182,Vis.,0.16037514169696349
120,CC110182,Whole Brain,0.15990497061901737
121,CC110187,Aud.,0.1689655404423899
122,CC110187,CON,0.1465800608173831
123,CC110187,DAN,0.16202972376040992
124,CC110187,DMN,0.16659414873076958
125,CC110187,FPN,0.1645737313103219
126,CC110187,Motor,0.1600014152752289
127,CC110187,SAN,0.15539256071379703
128,CC110187,Subc.,0.15387568101274754
129,CC110187,VAN,0.1661540312304185
130,CC110187,Vis.,0.1521928540726945
131,CC110187,Whole Brain,0.16046997665557344
132,CC110319,Aud.,0.16193836467411654
133,CC110319,CON,0.14949830596974334
134,CC110319,DAN,0.15386640271434293
135,CC110319,DMN,0.1620575620097636
136,CC110319,FPN,0.1607264814897635
137,CC110319,Motor,0.17128544481875008
138,CC110319,SAN,0.14337120279829102
139,CC110319,Subc.,0.15371729584930743
140,CC110319,VAN,0.17653912333837105
141,CC110319,Vis.,0.16298658916061717
142,CC110319,Whole Brain,0.16084295119866768
143,CC110411,Aud.,0.17058232337486226
144,CC110411,CON,0.17754568108068922
145,CC110411,DAN,0.14429588774170646
146,CC110411,DMN,0.16140982497165124
147,CC110411,FPN,0.16220257420584064
148,CC110411,Motor,0.16288896466352584
149,CC110411,SAN,0.16433332754915836
150,CC110411,Subc.,0.154756258903056
151,CC110411,VAN,0.14736648361997678
152,CC110411,Vis.,0.15102444043042074
153,CC110411,Whole Brain,0.16042395748084673
154,CC110606,Aud.,0.17629282476085717
155,CC110606,CON,0.1553131337451588
156,CC110606,DAN,0.1608065995451151
157,CC110606,DMN,0.1637327771357837
158,CC110606,FPN,0.15558478851624186
159,CC110606,Motor,0.14916219247876172
160,CC110606,SAN,0.15560505405347283
161,CC110606,Subc.,0.15879476501876608
162,CC110606,VAN,0.15861778444564525
163,CC110606,Vis.,0.16336425089258846
164,CC110606,Whole Brain,0.159555553429343
165,CC112141,Aud.,0.16424443568637576
166,CC112141,CON,0.16062471871471026
167,CC112141,DAN,0.15952041613241955
168,CC112141,DMN,0.16170542418109146
169,CC112141,FPN,0.16352252785332683
170,CC112141,Motor,0.151328669841445
171,CC112141,SAN,0.15955451226029016
172,CC112141,Subc.,0.1597233093173919
173,CC112141,VAN,0.14895534350783965
174,CC112141,Vis.,0.16727262642636145
175,CC112141,Whole Brain,0.16037774010048209
176,CC120008,Aud.,0.15477278672502326
177,CC120008,CON,0.16050237307554716
178,CC120008,DAN,0.16752623788464507
179,CC120008,DMN,0.15457337790236192
180,CC120008,FPN,0.1598787050316804
181,CC120008,Motor,0.16168537535528477
182,CC120008,SAN,0.1484505048941937
183,CC120008,Subc.,0.15947179844091422
184,CC120008,VAN,0.16657683825669864
185,CC120008,Vis.,0.16449304790909713
186,CC120008,Whole Brain,0.15889867854628784
187,CC120049,Aud.,0.1657714141773151
188,CC120049,CON,0.14487804286739558
189,CC120049,DAN,0.16064603391086696
190,CC120049,DMN,0.1661974472288266
191,CC120049,FPN,0.14755145052281907
192,CC120049,Motor,0.16220506813323193
193,CC120049,SAN,0.15284178864850756
194,CC120049,Subc.,0.16075265474029724
195,CC120049,VAN,0.17833493523046098
196,CC120049,Vis.,0.15783152096174782
197,CC120049,Whole Brain,0.15981936760026522
