net2,MeanBVC
Aud.,0.38376197013013763
CON,0.34373784286413817
DAN,0.303078317715548
DMN,0.3620284141015291
FPN,0.3633141394078745
Motor,0.38764221293059015
SAN,0.3458001587742475
Subc.,0.3524752144676871
VAN,0.32118167650329305
Vis.,0.34977182991320854
Whole Brain,0.3569574959984121
