net2,MeanBVC
Aud.,0.10763120402662489
CON,0.09640463357960237
DAN,0.10691979361265884
DMN,0.10257332114849992
FPN,0.0997376539630025
Motor,0.09760607451738547
SAN,0.098870991997115
Subc.,0.09398456613792945
VAN,0.10628558006270715
Vis.,0.09809137388444711
Whole Brain,0.09992363916333613
