net2,MeanGVC
Aud.,0.10823477258934343
CON,0.09526272961732499
DAN,0.10728166445405135
DMN,0.10247304801132082
FPN,0.09896569854769648
Motor,0.0966209540830988
SAN,0.09810534980841505
Subc.,0.09225405086807316
VAN,0.10664652867965256
Vis.,0.09758310889095098
Whole Brain,0.09987000352093803
