net2,MeanBVC
Aud.,0.14508992252498937
CON,0.1355608037003255
DAN,0.14168166172111135
DMN,0.13963757386945794
FPN,0.13573482312553703
Motor,0.13342529845451606
SAN,0.1355405808233856
Subc.,0.13133714647914518
VAN,0.13962239699042028
Vis.,0.13469766363326816
Whole Brain,0.1362872565717878
