net2,MeanBVC
Aud.,0.2787245077880304
CON,0.2738851655473464
DAN,0.27135116390129305
DMN,0.2770534887882504
FPN,0.2724255952943722
Motor,0.2714177508104784
SAN,0.27036047300067084
Subc.,0.27345633921092327
VAN,0.26819480954145125
Vis.,0.2747252420409306
Whole Brain,0.27245891533286365
