,subject,net1,net2,MeanBVC
0,sub-01,FPN,CON,0.27653834444376707
1,sub-01,FPN,SAN,0.2790478965094837
2,sub-01,FPN,VAN,0.2693617455127816
3,sub-01,FPN,DAN,0.27701224266726804
4,sub-01,FPN,DMN,0.2800732339257186
5,sub-01,FPN,Motor,0.27374540296680594
6,sub-01,FPN,Aud.,0.2709238116065657
7,sub-01,FPN,Vis.,0.27773217803207834
8,sub-01,FPN,Subc.,0.2763574188510037
9,sub-01,FPN,Whole Brain,0.2772884583600668
10,sub-01,CON,FPN,0.276538344443767
11,sub-01,CON,SAN,0.28531468281977534
12,sub-01,CON,VAN,0.27393536498952403
13,sub-01,CON,DAN,0.2836110653178192
14,sub-01,CON,DMN,0.2869176091355426
15,sub-01,CON,Motor,0.2796527518504589
16,sub-01,CON,Aud.,0.2724243078674078
17,sub-01,CON,Vis.,0.28754095568240506
18,sub-01,CON,Subc.,0.28131540413599293
19,sub-01,CON,Whole Brain,0.2826553594303214
20,sub-01,SAN,FPN,0.27904789650948375
21,sub-01,SAN,CON,0.2853146828197754
22,sub-01,SAN,VAN,0.27668188443236136
23,sub-01,SAN,DAN,0.2835121716842284
24,sub-01,SAN,DMN,0.28998547127794705
25,sub-01,SAN,Motor,0.28343184386468856
26,sub-01,SAN,Aud.,0.28083259220414386
27,sub-01,SAN,Vis.,0.2879207564273014
28,sub-01,SAN,Subc.,0.2836623736489695
29,sub-01,SAN,Whole Brain,0.285345324891338
30,sub-01,VAN,FPN,0.2693617455127816
31,sub-01,VAN,CON,0.2739353649895241
32,sub-01,VAN,SAN,0.27668188443236136
33,sub-01,VAN,DAN,0.2771779661323292
34,sub-01,VAN,DMN,0.28188397001644
35,sub-01,VAN,Motor,0.2769793813790254
36,sub-01,VAN,Aud.,0.27213286197001746
37,sub-01,VAN,Vis.,0.27905517712640654
38,sub-01,VAN,Subc.,0.2759941660564423
39,sub-01,VAN,Whole Brain,0.2772753487999637
40,sub-01,DAN,FPN,0.277012242667268
41,sub-01,DAN,CON,0.28361106531781927
42,sub-01,DAN,SAN,0.2835121716842284
43,sub-01,DAN,VAN,0.2771779661323292
44,sub-01,DAN,DMN,0.28448196972421413
45,sub-01,DAN,Motor,0.2731173394134943
46,sub-01,DAN,Aud.,0.2728454468904951
47,sub-01,DAN,Vis.,0.28082608340156306
48,sub-01,DAN,Subc.,0.27939098857840916
49,sub-01,DAN,Whole Brain,0.2802681199806687
50,sub-01,DMN,FPN,0.2800732339257186
51,sub-01,DMN,CON,0.2869176091355426
52,sub-01,DMN,SAN,0.2899854712779471
53,sub-01,DMN,VAN,0.28188397001643994
54,sub-01,DMN,DAN,0.28448196972421413
55,sub-01,DMN,Motor,0.2826896600473554
56,sub-01,DMN,Aud.,0.2796044976105911
57,sub-01,DMN,Vis.,0.2870521326641428
58,sub-01,DMN,Subc.,0.2858646529709001
59,sub-01,DMN,Whole Brain,0.28657665475444327
60,sub-01,Motor,FPN,0.27374540296680594
61,sub-01,Motor,CON,0.2796527518504589
62,sub-01,Motor,SAN,0.28343184386468856
63,sub-01,Motor,VAN,0.2769793813790254
64,sub-01,Motor,DAN,0.2731173394134943
65,sub-01,Motor,DMN,0.2826896600473554
66,sub-01,Motor,Aud.,0.27304961797387767
67,sub-01,Motor,Vis.,0.28195514928511295
68,sub-01,Motor,Subc.,0.2762606375973555
69,sub-01,Motor,Whole Brain,0.2792519762578709
70,sub-01,Aud.,FPN,0.2709238116065657
71,sub-01,Aud.,CON,0.2724243078674078
72,sub-01,Aud.,SAN,0.2808325922041438
73,sub-01,Aud.,VAN,0.2721328619700175
74,sub-01,Aud.,DAN,0.2728454468904951
75,sub-01,Aud.,DMN,0.2796044976105911
76,sub-01,Aud.,Motor,0.2730496179738776
77,sub-01,Aud.,Vis.,0.27792931909451507
78,sub-01,Aud.,Subc.,0.27503507398843535
79,sub-01,Aud.,Whole Brain,0.2762248735640778
80,sub-01,Vis.,FPN,0.27773217803207834
81,sub-01,Vis.,CON,0.28754095568240506
82,sub-01,Vis.,SAN,0.2879207564273014
83,sub-01,Vis.,VAN,0.2790551771264065
84,sub-01,Vis.,DAN,0.28082608340156306
85,sub-01,Vis.,DMN,0.2870521326641428
86,sub-01,Vis.,Motor,0.28195514928511295
87,sub-01,Vis.,Aud.,0.27792931909451507
88,sub-01,Vis.,Subc.,0.28581075205652506
89,sub-01,Vis.,Whole Brain,0.28405728656612506
90,sub-01,Subc.,FPN,0.2763574188510037
91,sub-01,Subc.,CON,0.28131540413599293
92,sub-01,Subc.,SAN,0.28366237364896946
93,sub-01,Subc.,VAN,0.2759941660564423
94,sub-01,Subc.,DAN,0.2793909885784092
95,sub-01,Subc.,DMN,0.28586465297090013
96,sub-01,Subc.,Motor,0.2762606375973555
97,sub-01,Subc.,Aud.,0.27503507398843535
98,sub-01,Subc.,Vis.,0.28581075205652506
99,sub-01,Subc.,Whole Brain,0.2821555200702771
100,sub-01,Whole Brain,FPN,0.27728845836006677
101,sub-01,Whole Brain,CON,0.2826553594303214
102,sub-01,Whole Brain,SAN,0.285345324891338
103,sub-01,Whole Brain,VAN,0.2772753487999637
104,sub-01,Whole Brain,DAN,0.2802681199806687
105,sub-01,Whole Brain,DMN,0.2865766547544433
106,sub-01,Whole Brain,Motor,0.2792519762578709
107,sub-01,Whole Brain,Aud.,0.2762248735640778
108,sub-01,Whole Brain,Vis.,0.28405728656612506
109,sub-01,Whole Brain,Subc.,0.2821555200702771
110,sub-02,FPN,CON,0.29977796946109714
111,sub-02,FPN,SAN,0.29644630580155484
112,sub-02,FPN,VAN,0.30449269953552466
113,sub-02,FPN,DAN,0.2953612217622334
114,sub-02,FPN,DMN,0.2905557913629745
115,sub-02,FPN,Motor,0.2956508206865329
116,sub-02,FPN,Aud.,0.308320592119455
117,sub-02,FPN,Vis.,0.29276521077855855
118,sub-02,FPN,Subc.,0.28796247074082504
119,sub-02,FPN,Whole Brain,0.2943213700676106
120,sub-02,CON,FPN,0.29977796946109714
121,sub-02,CON,SAN,0.300043410845772
122,sub-02,CON,VAN,0.3128175530188765
123,sub-02,CON,DAN,0.299414772916051
124,sub-02,CON,DMN,0.30016890948278785
125,sub-02,CON,Motor,0.30132268100597054
126,sub-02,CON,Aud.,0.2991264346381357
127,sub-02,CON,Vis.,0.302090439511237
128,sub-02,CON,Subc.,0.29556770890677503
129,sub-02,CON,Whole Brain,0.30039931133950304
130,sub-02,SAN,FPN,0.29644630580155484
131,sub-02,SAN,CON,0.300043410845772
132,sub-02,SAN,VAN,0.2981511725112271
133,sub-02,SAN,DAN,0.2985840569676998
134,sub-02,SAN,DMN,0.2953122767229975
135,sub-02,SAN,Motor,0.2990591220080016
136,sub-02,SAN,Aud.,0.2986815376925247
137,sub-02,SAN,Vis.,0.2970615920904432
138,sub-02,SAN,Subc.,0.2933783475400479
139,sub-02,SAN,Whole Brain,0.2973695056444144
140,sub-02,VAN,FPN,0.30449269953552466
141,sub-02,VAN,CON,0.31281755301887637
142,sub-02,VAN,SAN,0.29815117251122697
143,sub-02,VAN,DAN,0.3056277983988474
144,sub-02,VAN,DMN,0.30471374121297773
145,sub-02,VAN,Motor,0.3101332585640323
146,sub-02,VAN,Aud.,0.30631161648541855
147,sub-02,VAN,Vis.,0.30325323206230287
148,sub-02,VAN,Subc.,0.3038114032503665
149,sub-02,VAN,Whole Brain,0.30540356994413853
150,sub-02,DAN,FPN,0.29536122176223334
151,sub-02,DAN,CON,0.299414772916051
152,sub-02,DAN,SAN,0.2985840569676998
153,sub-02,DAN,VAN,0.3056277983988474
