net2,MeanGVC
Aud.,0.2378858588256126
CON,0.2342915541767805
DAN,0.2390525561270711
DMN,0.2376685437732309
FPN,0.23357202632284535
Motor,0.23739327949787717
SAN,0.23701027274565492
Subc.,0.23618911962195016
VAN,0.23582918026100988
Vis.,0.2325787130944671
Whole Brain,0.23675030756376073
