net2,MeanGVC
Aud.,0.010387540735889997
CON,0.009470251291567663
DAN,0.008411911108932035
DMN,0.0071760406000036855
FPN,0.009147870228420027
Motor,0.007573891744265265
SAN,0.007995103706154005
Subc.,0.008696750280278736
VAN,0.011891243677295117
Vis.,0.007499297816428102
Whole Brain,0.006476032245281259
