,subject,net2,MeanGVC
0,sub-01,Aud.,0.26638162891031963
1,sub-01,CON,0.2639311519573431
2,sub-01,DAN,0.26352306770141887
3,sub-01,DMN,0.26662536294154376
4,sub-01,FPN,0.26054196755178816
5,sub-01,Motor,0.2631202335645522
6,sub-01,SAN,0.2660404438996689
7,sub-01,Subc.,0.265111498286952
8,sub-01,VAN,0.2589863834644669
9,sub-01,Vis.,0.2636249936294738
10,sub-01,Whole Brain,0.26455467640890035
11,sub-02,Aud.,0.2609711854831142
12,sub-02,CON,0.2550554507126744
13,sub-02,DAN,0.2677022724776716
14,sub-02,DMN,0.25963107994786294
15,sub-02,FPN,0.2728490586192584
16,sub-02,Motor,0.26654836414368394
17,sub-02,SAN,0.26183727584735944
18,sub-02,Subc.,0.2754122367746746
19,sub-02,VAN,0.2602516465883377
20,sub-02,Vis.,0.2581827409462915
21,sub-02,Whole Brain,0.26400009677549874
22,sub-03,Aud.,0.26920630223008973
23,sub-03,CON,0.2634683283107402
24,sub-03,DAN,0.264567118766636
25,sub-03,DMN,0.26667104690880666
26,sub-03,FPN,0.26061178458689566
27,sub-03,Motor,0.2649901192480616
28,sub-03,SAN,0.26446488959138337
29,sub-03,Subc.,0.263194088050232
30,sub-03,VAN,0.26352004214585417
31,sub-03,Vis.,0.257709920368197
32,sub-03,Whole Brain,0.26403776810953156
33,sub-04,Aud.,0.2761398311231394
34,sub-04,CON,0.2670621452144789
35,sub-04,DAN,0.27238490171426083
36,sub-04,DMN,0.2669686164882553
37,sub-04,FPN,0.2555153664490555
38,sub-04,Motor,0.2692238782606492
39,sub-04,SAN,0.25579688352077895
40,sub-04,Subc.,0.26379775687107565
41,sub-04,VAN,0.25222583741028026
42,sub-04,Vis.,0.25823078756153967
43,sub-04,Whole Brain,0.26509540370291435
44,sub-05,Aud.,0.26265127029612645
45,sub-05,CON,0.2582741621476709
46,sub-05,DAN,0.26342554993767103
47,sub-05,DMN,0.2668615832311909
48,sub-05,FPN,0.2620670258721804
49,sub-05,Motor,0.2665823898911912
50,sub-05,SAN,0.26547605715014666
51,sub-05,Subc.,0.26129989296310113
52,sub-05,VAN,0.26871141644814434
53,sub-05,Vis.,0.2621175404100306
54,sub-05,Whole Brain,0.26497451996897414
55,sub-06,Aud.,0.2656005783789857
56,sub-06,CON,0.2615814636578761
57,sub-06,DAN,0.26288388986696204
58,sub-06,DMN,0.2673737102174782
59,sub-06,FPN,0.25929484201824676
60,sub-06,Motor,0.27000891140271144
61,sub-06,SAN,0.26557419193695747
62,sub-06,Subc.,0.2657527674934963
63,sub-06,VAN,0.25994900436581825
64,sub-06,Vis.,0.2592246937522953
65,sub-06,Whole Brain,0.2651973552256004
66,sub-09,Aud.,0.2636892922235395
67,sub-09,CON,0.2615200243434058
68,sub-09,DAN,0.2748560477699067
69,sub-09,DMN,0.2623557277268875
70,sub-09,FPN,0.2638112918111635
71,sub-09,Motor,0.26280957335116684
72,sub-09,SAN,0.26694528175627324
73,sub-09,Subc.,0.2570843684929167
