,subject,net1,net2,MeanBVC
0,sub-01,FPN,CON,0.2736041857313214
1,sub-01,FPN,SAN,0.279062699805476
2,sub-01,FPN,VAN,0.2708764104259682
3,sub-01,FPN,DAN,0.27468217907899106
4,sub-01,FPN,DMN,0.2817722462975179
5,sub-01,FPN,Motor,0.27019604180190765
6,sub-01,FPN,Aud.,0.26432534441941635
7,sub-01,FPN,Vis.,0.2761469145009817
8,sub-01,FPN,Subc.,0.27523862007794875
9,sub-01,FPN,Whole Brain,0.27650552957423313
10,sub-01,CON,FPN,0.2736041857313214
11,sub-01,CON,SAN,0.2845273243462251
12,sub-01,CON,VAN,0.27420184786760604
13,sub-01,CON,DAN,0.2797501331699025
14,sub-01,CON,DMN,0.2885883787081171
15,sub-01,CON,Motor,0.27466436052502713
16,sub-01,CON,Aud.,0.2648008115987719
17,sub-01,CON,Vis.,0.28473751811201425
18,sub-01,CON,Subc.,0.2789612925960055
19,sub-01,CON,Whole Brain,0.28082264820841546
20,sub-01,SAN,FPN,0.27906269980547604
21,sub-01,SAN,CON,0.2845273243462251
22,sub-01,SAN,VAN,0.2792358422597831
23,sub-01,SAN,DAN,0.2830211575220578
24,sub-01,SAN,DMN,0.29418760456306375
25,sub-01,SAN,Motor,0.28093390530315693
26,sub-01,SAN,Aud.,0.27532121237187696
27,sub-01,SAN,Vis.,0.28824600410296997
28,sub-01,SAN,Subc.,0.28356458305116683
29,sub-01,SAN,Whole Brain,0.28629159964192696
30,sub-01,VAN,FPN,0.2708764104259682
31,sub-01,VAN,CON,0.2742018478676061
32,sub-01,VAN,SAN,0.2792358422597831
33,sub-01,VAN,DAN,0.27777787084303757
34,sub-01,VAN,DMN,0.2864802069979585
35,sub-01,VAN,Motor,0.27616787254184033
36,sub-01,VAN,Aud.,0.2685344331884716
37,sub-01,VAN,Vis.,0.28077938648005546
38,sub-01,VAN,Subc.,0.2783897271104429
39,sub-01,VAN,Whole Brain,0.2795478010707345
40,sub-01,DAN,FPN,0.274682179078991
41,sub-01,DAN,CON,0.27975013316990255
42,sub-01,DAN,SAN,0.2830211575220578
43,sub-01,DAN,VAN,0.27777787084303757
44,sub-01,DAN,DMN,0.28618262421872187
45,sub-01,DAN,Motor,0.26818724754804213
46,sub-01,DAN,Aud.,0.2644423093917691
47,sub-01,DAN,Vis.,0.27709473095852327
48,sub-01,DAN,Subc.,0.2760467958192644
49,sub-01,DAN,Whole Brain,0.27828911115438465
50,sub-01,DMN,FPN,0.2817722462975179
51,sub-01,DMN,CON,0.2885883787081171
52,sub-01,DMN,SAN,0.2941876045630638
53,sub-01,DMN,VAN,0.2864802069979585
54,sub-01,DMN,DAN,0.28618262421872187
55,sub-01,DMN,Motor,0.2830288784479936
56,sub-01,DMN,Aud.,0.27677243496234577
57,sub-01,DMN,Vis.,0.2892532863145218
58,sub-01,DMN,Subc.,0.2886081156377149
59,sub-01,DMN,Whole Brain,0.2894428856262123
60,sub-01,Motor,FPN,0.27019604180190765
61,sub-01,Motor,CON,0.27466436052502713
62,sub-01,Motor,SAN,0.280933905303157
63,sub-01,Motor,VAN,0.27616787254184033
64,sub-01,Motor,DAN,0.26818724754804213
65,sub-01,Motor,DMN,0.2830288784479936
66,sub-01,Motor,Aud.,0.2640682794028288
67,sub-01,Motor,Vis.,0.2779292419710796
68,sub-01,Motor,Subc.,0.2723763182317588
69,sub-01,Motor,Whole Brain,0.2763263460854395
70,sub-01,Aud.,FPN,0.26432534441941635
71,sub-01,Aud.,CON,0.2648008115987719
72,sub-01,Aud.,SAN,0.27532121237187696
73,sub-01,Aud.,VAN,0.2685344331884716
74,sub-01,Aud.,DAN,0.2644423093917691
75,sub-01,Aud.,DMN,0.27677243496234577
76,sub-01,Aud.,Motor,0.2640682794028288
77,sub-01,Aud.,Vis.,0.2727993085358847
78,sub-01,Aud.,Subc.,0.2682136395358592
79,sub-01,Aud.,Whole Brain,0.27049748842196103
80,sub-01,Vis.,FPN,0.2761469145009817
81,sub-01,Vis.,CON,0.28473751811201425
82,sub-01,Vis.,SAN,0.2882460041029699
83,sub-01,Vis.,VAN,0.28077938648005546
84,sub-01,Vis.,DAN,0.27709473095852327
85,sub-01,Vis.,DMN,0.2892532863145218
86,sub-01,Vis.,Motor,0.27792924197107965
87,sub-01,Vis.,Aud.,0.2727993085358847
88,sub-01,Vis.,Subc.,0.28436390642749376
89,sub-01,Vis.,Whole Brain,0.28325071695120096
90,sub-01,Subc.,FPN,0.27523862007794875
91,sub-01,Subc.,CON,0.2789612925960055
92,sub-01,Subc.,SAN,0.28356458305116683
93,sub-01,Subc.,VAN,0.27838972711044285
94,sub-01,Subc.,DAN,0.27604679581926433
95,sub-01,Subc.,DMN,0.28860811563771493
96,sub-01,Subc.,Motor,0.27237631823175873
97,sub-01,Subc.,Aud.,0.2682136395358592
98,sub-01,Subc.,Vis.,0.28436390642749376
99,sub-01,Subc.,Whole Brain,0.2815353761672566
100,sub-01,Whole Brain,FPN,0.27650552957423313
101,sub-01,Whole Brain,CON,0.28082264820841546
102,sub-01,Whole Brain,SAN,0.28629159964192696
103,sub-01,Whole Brain,VAN,0.27954780107073446
104,sub-01,Whole Brain,DAN,0.2782891111543847
105,sub-01,Whole Brain,DMN,0.2894428856262123
106,sub-01,Whole Brain,Motor,0.27632634608543954
107,sub-01,Whole Brain,Aud.,0.27049748842196103
108,sub-01,Whole Brain,Vis.,0.28325071695120096
109,sub-01,Whole Brain,Subc.,0.2815353761672566
110,sub-02,FPN,CON,0.3026406560807579
111,sub-02,FPN,SAN,0.30104792352771215
112,sub-02,FPN,VAN,0.3131478083966443
113,sub-02,FPN,DAN,0.2983803223270953
114,sub-02,FPN,DMN,0.29312924589584105
115,sub-02,FPN,Motor,0.2994730271683108
116,sub-02,FPN,Aud.,0.30942572671035395
117,sub-02,FPN,Vis.,0.2976594152671673
118,sub-02,FPN,Subc.,0.2935609971857757
119,sub-02,FPN,Whole Brain,0.29788677933745206
120,sub-02,CON,FPN,0.3026406560807579
121,sub-02,CON,SAN,0.3082917874472025
122,sub-02,CON,VAN,0.3240016677984727
123,sub-02,CON,DAN,0.3079382713625389
124,sub-02,CON,DMN,0.3073053784091909
125,sub-02,CON,Motor,0.3097172621845448
126,sub-02,CON,Aud.,0.2997495102109623
127,sub-02,CON,Vis.,0.31209794451899486
128,sub-02,CON,Subc.,0.30737731787951644
129,sub-02,CON,Whole Brain,0.3087647372819692
130,sub-02,SAN,FPN,0.3010479235277122
131,sub-02,SAN,CON,0.3082917874472025
132,sub-02,SAN,VAN,0.30896628462525
133,sub-02,SAN,DAN,0.3062130608215966
134,sub-02,SAN,DMN,0.30295974957479926
135,sub-02,SAN,Motor,0.3081435074249965
136,sub-02,SAN,Aud.,0.30115043905368294
137,sub-02,SAN,Vis.,0.307649746213751
138,sub-02,SAN,Subc.,0.30376636259866296
139,sub-02,SAN,Whole Brain,0.30592510529956096
140,sub-02,VAN,FPN,0.3131478083966443
141,sub-02,VAN,CON,0.3240016677984727
142,sub-02,VAN,SAN,0.30896628462525005
143,sub-02,VAN,DAN,0.31731342564394316
144,sub-02,VAN,DMN,0.31471890668897007
145,sub-02,VAN,Motor,0.3208587061820133
146,sub-02,VAN,Aud.,0.3118828212562817
147,sub-02,VAN,Vis.,0.3169979865101206
148,sub-02,VAN,Subc.,0.31966574551875254
149,sub-02,VAN,Whole Brain,0.31699273447438675
150,sub-02,DAN,FPN,0.2983803223270953
151,sub-02,DAN,CON,0.3079382713625389
152,sub-02,DAN,SAN,0.3062130608215966
153,sub-02,DAN,VAN,0.31731342564394316
154,sub-02,DAN,DMN,0.30510900210399766
155,sub-02,DAN,Motor,0.3044144400697266
156,sub-02,DAN,Aud.,0.3029861204396222
157,sub-02,DAN,Vis.,0.30683254103827634
158,sub-02,DAN,Subc.,0.30075644749042774
159,sub-02,DAN,Whole Brain,0.30538443451078384
160,sub-02,DMN,FPN,0.293129245895841
161,sub-02,DMN,CON,0.3073053784091909
162,sub-02,DMN,SAN,0.3029597495747992
163,sub-02,DMN,VAN,0.31471890668897007
164,sub-02,DMN,DAN,0.30510900210399766
165,sub-02,DMN,Motor,0.3049122068687699
166,sub-02,DMN,Aud.,0.3060937790760512
167,sub-02,DMN,Vis.,0.3051637634217348
168,sub-02,DMN,Subc.,0.30145091147977965
169,sub-02,DMN,Whole Brain,0.3032199549922617
170,sub-02,Motor,FPN,0.2994730271683108
171,sub-02,Motor,CON,0.3097172621845448
172,sub-02,Motor,SAN,0.3081435074249965
173,sub-02,Motor,VAN,0.3208587061820133
174,sub-02,Motor,DAN,0.3044144400697266
175,sub-02,Motor,DMN,0.3049122068687699
176,sub-02,Motor,Aud.,0.30435181452889665
177,sub-02,Motor,Vis.,0.30901691575151263
178,sub-02,Motor,Subc.,0.3060419698553782
179,sub-02,Motor,Whole Brain,0.3063002340440305
180,sub-02,Aud.,FPN,0.309425726710354
181,sub-02,Aud.,CON,0.2997495102109623
182,sub-02,Aud.,SAN,0.3011504390536829
183,sub-02,Aud.,VAN,0.3118828212562817
184,sub-02,Aud.,DAN,0.3029861204396222
185,sub-02,Aud.,DMN,0.3060937790760512
186,sub-02,Aud.,Motor,0.3043518145288967
