net2,MeanBVC
Aud.,0.008612638459809543
CON,0.00868521257477924
DAN,0.008634157287761004
DMN,0.008481962965336171
FPN,0.009324547358757226
Motor,0.008381916276354383
SAN,0.008341504934506866
Subc.,0.00883285389949153
VAN,0.008887224458227056
Vis.,0.007758077348014387
Whole Brain,0.007711606333441913
