net2,MeanGVC
Aud.,0.009728064055546803
CON,0.008722364800807422
DAN,0.0075888955470703795
DMN,0.006246344086886158
FPN,0.0075016316712062285
Motor,0.006350997571966608
SAN,0.007236218396379789
Subc.,0.007810475412384634
VAN,0.011758784197919031
Vis.,0.006737589093966672
Whole Brain,0.005565578756900217
