,subject,net1,net2,MeanBVC
0,sub-01,FPN,CON,0.21340298341904912
1,sub-01,FPN,SAN,0.21372776913241595
2,sub-01,FPN,VAN,0.21295123828824897
3,sub-01,FPN,DAN,0.21783012327201443
4,sub-01,FPN,DMN,0.21505125284651191
5,sub-01,FPN,Motor,0.21637360804048403
6,sub-01,FPN,Aud.,0.21639880242327003
7,sub-01,FPN,Vis.,0.21034903878920475
8,sub-01,FPN,Subc.,0.21623669774757878
9,sub-01,FPN,Whole Brain,0.2132833104131488
10,sub-01,CON,FPN,0.21989200541082113
11,sub-01,CON,SAN,0.22631328766415523
12,sub-01,CON,VAN,0.2199245265994661
13,sub-01,CON,DAN,0.22413422157318763
14,sub-01,CON,DMN,0.2276001188561473
15,sub-01,CON,Motor,0.22284163401467186
16,sub-01,CON,Aud.,0.2314085643829347
17,sub-01,CON,Vis.,0.2266825537358225
18,sub-01,CON,Subc.,0.22409236691310647
19,sub-01,CON,Whole Brain,0.22465778157795982
20,sub-01,SAN,FPN,0.22068623889008715
21,sub-01,SAN,CON,0.22718140159652278
22,sub-01,SAN,VAN,0.22716516897385955
23,sub-01,SAN,DAN,0.22490466386728425
24,sub-01,SAN,DMN,0.22788980024562944
25,sub-01,SAN,Motor,0.22420929024794825
26,sub-01,SAN,Aud.,0.22759627947891997
27,sub-01,SAN,Vis.,0.22824459228368532
28,sub-01,SAN,Subc.,0.22974116276694537
29,sub-01,SAN,Whole Brain,0.22611002186331214
30,sub-01,VAN,FPN,0.2272575948712742
31,sub-01,VAN,CON,0.2261682075205464
32,sub-01,VAN,SAN,0.23301675387226348
33,sub-01,VAN,DAN,0.22708572882417216
34,sub-01,VAN,DMN,0.22966449678374604
35,sub-01,VAN,Motor,0.22490852736594277
36,sub-01,VAN,Aud.,0.2273263004476553
37,sub-01,VAN,Vis.,0.22620787810271661
38,sub-01,VAN,Subc.,0.22735356324284045
39,sub-01,VAN,Whole Brain,0.22639812493903622
40,sub-01,DAN,FPN,0.22433715954921338
41,sub-01,DAN,CON,0.22414595409051014
42,sub-01,DAN,SAN,0.22495901456794049
43,sub-01,DAN,VAN,0.22094351224390021
44,sub-01,DAN,DMN,0.22672238535242167
45,sub-01,DAN,Motor,0.22329003874163433
46,sub-01,DAN,Aud.,0.23264321460712828
47,sub-01,DAN,Vis.,0.22489867407159958
48,sub-01,DAN,Subc.,0.2275334652974108
49,sub-01,DAN,Whole Brain,0.2248422785817265
50,sub-01,DMN,FPN,0.2237826054550881
51,sub-01,DMN,CON,0.22969123694311144
52,sub-01,DMN,SAN,0.2304210602947249
53,sub-01,DMN,VAN,0.2257278422701835
54,sub-01,DMN,DAN,0.22882396537090258
55,sub-01,DMN,Motor,0.2246108211080791
56,sub-01,DMN,Aud.,0.22996203172345506
57,sub-01,DMN,Vis.,0.22919972180627535
58,sub-01,DMN,Subc.,0.22854041282443205
59,sub-01,DMN,Whole Brain,0.22734955855233105
60,sub-01,Motor,FPN,0.22310505235679695
61,sub-01,Motor,CON,0.22401771309437968
62,sub-01,Motor,SAN,0.22487563608159924
63,sub-01,Motor,VAN,0.2192895429432499
64,sub-01,Motor,DAN,0.22378999320740775
65,sub-01,Motor,DMN,0.2225850724421022
66,sub-01,Motor,Aud.,0.22627989941363263
67,sub-01,Motor,Vis.,0.22150511063083625
68,sub-01,Motor,Subc.,0.2256053712750929
69,sub-01,Motor,Whole Brain,0.2223707608757183
70,sub-01,Aud.,FPN,0.22229711730646884
71,sub-01,Aud.,CON,0.23045346477801965
72,sub-01,Aud.,SAN,0.2260025886623922
73,sub-01,Aud.,VAN,0.2221997825298619
74,sub-01,Aud.,DAN,0.23079999941478163
75,sub-01,Aud.,DMN,0.22663734229315602
76,sub-01,Aud.,Motor,0.22463674321990154
77,sub-01,Aud.,Vis.,0.22783222417835874
78,sub-01,Aud.,Subc.,0.23109230278088344
79,sub-01,Aud.,Whole Brain,0.22634581560204212
80,sub-01,Vis.,FPN,0.21375577317387257
81,sub-01,Vis.,CON,0.22523082100198427
82,sub-01,Vis.,SAN,0.22605301438531333
83,sub-01,Vis.,VAN,0.21806216245627943
84,sub-01,Vis.,DAN,0.22276581738112308
85,sub-01,Vis.,DMN,0.22466490414858095
86,sub-01,Vis.,Motor,0.21743708019652205
87,sub-01,Vis.,Aud.,0.22669127963333222
88,sub-01,Vis.,Subc.,0.2225240048133966
89,sub-01,Vis.,Whole Brain,0.22176197418810048
90,sub-01,Subc.,FPN,0.2175862885576365
91,sub-01,Subc.,CON,0.22036452771452636
92,sub-01,Subc.,SAN,0.22593494082394983
93,sub-01,Subc.,VAN,0.21682533908287122
94,sub-01,Subc.,DAN,0.22233420161905068
95,sub-01,Subc.,DMN,0.22129901659753357
96,sub-01,Subc.,Motor,0.22043229441821333
97,sub-01,Subc.,Aud.,0.22752887969756466
98,sub-01,Subc.,Vis.,0.220668028727901
99,sub-01,Subc.,Whole Brain,0.22067602426736496
100,sub-01,Whole Brain,FPN,0.21955873695583417
101,sub-01,Whole Brain,CON,0.22468742307727185
102,sub-01,Whole Brain,SAN,0.22586280070202794
103,sub-01,Whole Brain,VAN,0.2201445179807284
104,sub-01,Whole Brain,DAN,0.22448194517306927
105,sub-01,Whole Brain,DMN,0.2248545989678778
106,sub-01,Whole Brain,Motor,0.22148437459494313
107,sub-01,Whole Brain,Aud.,0.22710634917796213
108,sub-01,Whole Brain,Vis.,0.22392553705848534
109,sub-01,Whole Brain,Subc.,0.22499717840394476
110,sub-02,FPN,CON,0.21776007872871264
111,sub-02,FPN,SAN,0.22080341500237818
112,sub-02,FPN,VAN,0.22444328330290741
113,sub-02,FPN,DAN,0.22954078756376814
114,sub-02,FPN,DMN,0.22023784170478908
115,sub-02,FPN,Motor,0.2293252640910046
116,sub-02,FPN,Aud.,0.22276687205719647
117,sub-02,FPN,Vis.,0.21816228342456503
118,sub-02,FPN,Subc.,0.23484932746633597
119,sub-02,FPN,Whole Brain,0.22381514819136622
120,sub-02,CON,FPN,0.22540810537601869
121,sub-02,CON,SAN,0.21705083281716528
122,sub-02,CON,VAN,0.21472303679070362
123,sub-02,CON,DAN,0.22129755681473584
124,sub-02,CON,DMN,0.21450952146285077
125,sub-02,CON,Motor,0.22042912207173834
126,sub-02,CON,Aud.,0.21851227121181208
127,sub-02,CON,Vis.,0.2166099191781475
128,sub-02,CON,Subc.,0.2286016195828032
129,sub-02,CON,Whole Brain,0.21866669962367585
130,sub-02,SAN,FPN,0.24024128452520344
131,sub-02,SAN,CON,0.2293924160616846
132,sub-02,SAN,VAN,0.23504061997872985
133,sub-02,SAN,DAN,0.23920823851532627
134,sub-02,SAN,DMN,0.23236361743305778
135,sub-02,SAN,Motor,0.23815402678597386
136,sub-02,SAN,Aud.,0.23218936112936792
137,sub-02,SAN,Vis.,0.23047765898397168
138,sub-02,SAN,Subc.,0.24613967090861177
139,sub-02,SAN,Whole Brain,0.23470205810658767
140,sub-02,VAN,FPN,0.236706953317171
141,sub-02,VAN,CON,0.21961779830383937
142,sub-02,VAN,SAN,0.22999110774364442
143,sub-02,VAN,DAN,0.23386900695239243
144,sub-02,VAN,DMN,0.23054926956274716
145,sub-02,VAN,Motor,0.2333685593733516
146,sub-02,VAN,Aud.,0.22836659177196617
147,sub-02,VAN,Vis.,0.22612392835479486
148,sub-02,VAN,Subc.,0.23999787950293636
149,sub-02,VAN,Whole Brain,0.23051695412838563
150,sub-02,DAN,FPN,0.23620862902801967
151,sub-02,DAN,CON,0.22145774537916552
152,sub-02,DAN,SAN,0.226756636283636
153,sub-02,DAN,VAN,0.22765773305415088
154,sub-02,DAN,DMN,0.2243755544951308
155,sub-02,DAN,Motor,0.2311628542440566
156,sub-02,DAN,Aud.,0.2276284133033667
157,sub-02,DAN,Vis.,0.22054803497517103
158,sub-02,DAN,Subc.,0.2359837886583267
159,sub-02,DAN,Whole Brain,0.227179962027009
160,sub-02,DMN,FPN,0.22940897854001222
161,sub-02,DMN,CON,0.218615847337277
162,sub-02,DMN,SAN,0.2249803797540255
163,sub-02,DMN,VAN,0.22907622881273362
164,sub-02,DMN,DAN,0.2273201659061636
165,sub-02,DMN,Motor,0.22605848842731932
166,sub-02,DMN,Aud.,0.2246215803730173
167,sub-02,DMN,Vis.,0.22053526559628714
168,sub-02,DMN,Subc.,0.23381511752843187
169,sub-02,DMN,Whole Brain,0.22470023283260435
170,sub-02,Motor,FPN,0.24397368327944996
171,sub-02,Motor,CON,0.23018008974362103
172,sub-02,Motor,SAN,0.2355559105156118
173,sub-02,Motor,VAN,0.23795296648184858
174,sub-02,Motor,DAN,0.2418105944622722
175,sub-02,Motor,DMN,0.23241091266898528
176,sub-02,Motor,Aud.,0.23532197130068022
177,sub-02,Motor,Vis.,0.2304355111917107
178,sub-02,Motor,Subc.,0.246817904941525
179,sub-02,Motor,Whole Brain,0.23524008872977215
180,sub-02,Aud.,FPN,0.23428799786707108
181,sub-02,Aud.,CON,0.2238954595401321
182,sub-02,Aud.,SAN,0.22637661434976622
183,sub-02,Aud.,VAN,0.22751902598801782
184,sub-02,Aud.,DAN,0.23524027001945783
185,sub-02,Aud.,DMN,0.2257308019780793
186,sub-02,Aud.,Motor,0.2306730850059356
187,sub-02,Aud.,Vis.,0.22468153975652155
188,sub-02,Aud.,Subc.,0.24030179327254586
189,sub-02,Aud.,Whole Brain,0.2283009242799808
190,sub-02,Vis.,FPN,0.2251439474896874
191,sub-02,Vis.,CON,0.21561089378000567
192,sub-02,Vis.,SAN,0.2185468658410921
193,sub-02,Vis.,VAN,0.22080268694319402
194,sub-02,Vis.,DAN,0.22037963648961836
195,sub-02,Vis.,DMN,0.21631176424548312
196,sub-02,Vis.,Motor,0.22078592695358992
197,sub-02,Vis.,Aud.,0.21860552717650142
198,sub-02,Vis.,Subc.,0.22708227726256588
199,sub-02,Vis.,Whole Brain,0.21880345296034567
200,sub-02,Subc.,FPN,0.22936637153929215
201,sub-02,Subc.,CON,0.21821644005007967
202,sub-02,Subc.,SAN,0.22416698551016426
