net2,MeanBVC
Aud.,0.012787653464263046
CON,0.00961857968356238
DAN,0.008129911207107255
DMN,0.006859962084039584
FPN,0.010686132064460318
Motor,0.00831638239255587
SAN,0.011086817456772641
Subc.,0.010258397243459937
VAN,0.01243769747020584
Vis.,0.011094502104668544
Whole Brain,0.0050514199603174294
