net2,MeanGVC
Aud.,0.3100787549275522
CON,0.3070793036065097
DAN,0.31466140612708704
DMN,0.3108717141794295
FPN,0.3090800315337715
Motor,0.31330138087032344
SAN,0.3118087766976492
Subc.,0.31049003629492755
VAN,0.3129368418635962
Vis.,0.3084404823037355
Whole Brain,0.3116227146074896
