net2,MeanBVC
Aud.,0.3153484574903385
CON,0.33197986431599696
DAN,0.3390455057654239
DMN,0.33807425389107837
FPN,0.32416673840449994
Motor,0.32548465081312955
SAN,0.3374536097714385
Subc.,0.34470883029416793
VAN,0.3380488137443831
Vis.,0.34055480447001
Whole Brain,0.3366520971287786
