net2,MeanBVC
Aud.,0.00802301619263359
CON,0.007693809084395238
DAN,0.007496000892434685
DMN,0.007385921669717032
FPN,0.0076083263616203
Motor,0.007157333389838526
SAN,0.007404343209173178
Subc.,0.007706248000930352
VAN,0.008042112769603194
Vis.,0.006745615051331603
Whole Brain,0.006779817732529855
