net2,MeanGVC
Aud.,0.02273286752636087
CON,0.012789757436458176
DAN,0.011851712395619465
DMN,0.008902699666063408
FPN,0.014422049583859413
Motor,0.01386574797996564
SAN,0.015579974459202174
Subc.,0.011009417589488849
VAN,0.017659090189765036
Vis.,0.018437946661614937
Whole Brain,0.005366703908715042
