,subject,net1,net2,MeanGVC
0,sub-01,FPN,FPN,0.29893555561736046
1,sub-01,FPN,CON,0.30339483076230056
2,sub-01,FPN,SAN,0.31356974545636296
3,sub-01,FPN,VAN,0.3060797862023754
4,sub-01,FPN,DAN,0.30316709615167825
5,sub-01,FPN,DMN,0.31519055058813156
6,sub-01,FPN,Motor,0.2945297759226726
7,sub-01,FPN,Aud.,0.28274941244277674
8,sub-01,FPN,Vis.,0.30651541373693997
9,sub-01,FPN,Subc.,0.30601020171554577
10,sub-01,FPN,Whole Brain,0.3066153649051948
11,sub-01,CON,FPN,0.30339483076230056
12,sub-01,CON,CON,0.3176158978314724
13,sub-01,CON,SAN,0.32147556697400204
14,sub-01,CON,VAN,0.31267439122201807
15,sub-01,CON,DAN,0.311406208267198
16,sub-01,CON,DMN,0.32725667365756106
17,sub-01,CON,Motor,0.30190193889356426
18,sub-01,CON,Aud.,0.28508496195585786
19,sub-01,CON,Vis.,0.3198190833639464
20,sub-01,CON,Subc.,0.309964838313714
21,sub-01,CON,Whole Brain,0.31398103076092715
22,sub-01,SAN,FPN,0.313569745456363
23,sub-01,SAN,CON,0.32147556697400204
24,sub-01,SAN,SAN,0.3320680393748313
25,sub-01,SAN,VAN,0.32233932556512085
26,sub-01,SAN,DAN,0.3207979579099719
27,sub-01,SAN,DMN,0.3375877285816979
28,sub-01,SAN,Motor,0.3139556480819183
29,sub-01,SAN,Aud.,0.300619310781403
30,sub-01,SAN,Vis.,0.3284688560987611
31,sub-01,SAN,Subc.,0.3219238396948006
32,sub-01,SAN,Whole Brain,0.3249635881522417
33,sub-01,VAN,FPN,0.3060797862023754
34,sub-01,VAN,CON,0.312674391222018
35,sub-01,VAN,SAN,0.32233932556512085
36,sub-01,VAN,VAN,0.3296276967368024
37,sub-01,VAN,DAN,0.3172768810396015
38,sub-01,VAN,DMN,0.3305868687032551
39,sub-01,VAN,Motor,0.309248917428545
40,sub-01,VAN,Aud.,0.2957224787792168
41,sub-01,VAN,Vis.,0.32153250957210966
