net2,MeanBVC
Aud.,0.02032532383565026
CON,0.018063725935416955
DAN,0.01619336340278623
DMN,0.012275324477515767
FPN,0.014374409170307478
Motor,0.016577230570034327
SAN,0.018008640130551895
Subc.,0.014463181994324316
VAN,0.020378050175400952
Vis.,0.0165684959426896
Whole Brain,0.009601252994052928
