net2,MeanGVC
Aud.,0.27968733737563767
CON,0.28903539858544286
DAN,0.29428777481739044
DMN,0.29491318051934695
FPN,0.2849112688989721
Motor,0.2856388346566752
SAN,0.29187159320754086
Subc.,0.295752815406945
VAN,0.29221537332802683
Vis.,0.29425173543874544
Whole Brain,0.29458198237478894
