net2,MeanBVC
Aud.,0.416866496083221
CON,0.41329086359639805
DAN,0.42483332405458557
DMN,0.41545027316808114
FPN,0.41744479144810104
Motor,0.42212674210324225
SAN,0.42038296773207595
Subc.,0.4172041472760115
VAN,0.4267296938939925
Vis.,0.41739783432338257
Whole Brain,0.417679556483825
