net2,MeanGVC
Aud.,0.2767100511601359
CON,0.2818870006481682
DAN,0.2865896414838638
DMN,0.2871900391141354
FPN,0.27974662462779265
Motor,0.28032291271923704
SAN,0.2842072907718764
Subc.,0.2855780006483237
VAN,0.28526680166981655
Vis.,0.28669582366782637
Whole Brain,0.28684233797376885
