net2,MeanBVC
Aud.,0.3241162061302649
CON,0.31821576334204027
DAN,0.32396480916446246
DMN,0.32133798849752127
FPN,0.3226661900374179
Motor,0.322068239689215
SAN,0.3206239608114357
Subc.,0.3144301994747686
VAN,0.3242072356242953
Vis.,0.32740964322640115
Whole Brain,0.32096067783527427
