net2,MeanBVC
Aud.,0.017048162280658433
CON,0.01449031413573631
DAN,0.012516481919442067
DMN,0.009563349975564144
FPN,0.011807426729754674
Motor,0.013542315455305962
SAN,0.01451252161623545
Subc.,0.011183852179338188
VAN,0.016364828248989348
Vis.,0.013253908864252704
Whole Brain,0.006675992502073249
