,subject,net1,net2,MeanBVC
0,sub-01,FPN,CON,0.3286856309749553
1,sub-01,FPN,SAN,0.3399742798430075
2,sub-01,FPN,VAN,0.329673247459473
3,sub-01,FPN,DAN,0.3277142895363117
4,sub-01,FPN,DMN,0.33915208929912466
5,sub-01,FPN,Motor,0.31549514570006904
6,sub-01,FPN,Aud.,0.3015582593086653
7,sub-01,FPN,Vis.,0.32896429377045566
8,sub-01,FPN,Subc.,0.3301529487009388
9,sub-01,FPN,Whole Brain,0.33019131149372044
10,sub-01,CON,FPN,0.3286856309749553
11,sub-01,CON,SAN,0.35066334241079605
12,sub-01,CON,VAN,0.33951658873616103
13,sub-01,CON,DAN,0.3400682977658457
14,sub-01,CON,DMN,0.3555811726284447
15,sub-01,CON,Motor,0.32553848217077486
16,sub-01,CON,Aud.,0.30600447552500587
17,sub-01,CON,Vis.,0.3464837463228744
18,sub-01,CON,Subc.,0.3371294108418406
19,sub-01,CON,Whole Brain,0.34097727701458064
20,sub-01,SAN,FPN,0.33997427984300754
21,sub-01,SAN,CON,0.35066334241079605
22,sub-01,SAN,VAN,0.3523194613579537
23,sub-01,SAN,DAN,0.35143942710317094
24,sub-01,SAN,DMN,0.36681474034633565
25,sub-01,SAN,Motor,0.3404004041225253
26,sub-01,SAN,Aud.,0.3236488137080438
27,sub-01,SAN,Vis.,0.3569275666668649
28,sub-01,SAN,Subc.,0.35130906773269865
29,sub-01,SAN,Whole Brain,0.3535845053299004
30,sub-01,VAN,FPN,0.3296732474594731
31,sub-01,VAN,CON,0.339516588736161
32,sub-01,VAN,SAN,0.3523194613579538
33,sub-01,VAN,DAN,0.3473750518215165
34,sub-01,VAN,DMN,0.35923632773156766
35,sub-01,VAN,Motor,0.33308677695168204
36,sub-01,VAN,Aud.,0.3161036216355802
37,sub-01,VAN,Vis.,0.34853472281797826
38,sub-01,VAN,Subc.,0.34574051680318224
39,sub-01,VAN,Whole Brain,0.3462734945535012
40,sub-01,DAN,FPN,0.3277142895363117
41,sub-01,DAN,CON,0.34006829776584574
42,sub-01,DAN,SAN,0.35143942710317094
43,sub-01,DAN,VAN,0.3473750518215165
44,sub-01,DAN,DMN,0.35198810360737526
45,sub-01,DAN,Motor,0.3151418208942698
46,sub-01,DAN,Aud.,0.3053654533508917
47,sub-01,DAN,Vis.,0.3360679185816947
48,sub-01,DAN,Subc.,0.3348700982229145
49,sub-01,DAN,Whole Brain,0.33730460357462816
50,sub-01,DMN,FPN,0.33915208929912466
51,sub-01,DMN,CON,0.35558117262844463
52,sub-01,DMN,SAN,0.3668147403463357
53,sub-01,DMN,VAN,0.35923632773156766
54,sub-01,DMN,DAN,0.35198810360737526
55,sub-01,DMN,Motor,0.3397080666501189
56,sub-01,DMN,Aud.,0.3249158579712885
57,sub-01,DMN,Vis.,0.355286788588422
58,sub-01,DMN,Subc.,0.3544936675573486
59,sub-01,DMN,Whole Brain,0.35498406085866363
60,sub-01,Motor,FPN,0.31549514570006904
61,sub-01,Motor,CON,0.32553848217077486
62,sub-01,Motor,SAN,0.3404004041225253
63,sub-01,Motor,VAN,0.33308677695168204
64,sub-01,Motor,DAN,0.31514182089426973
65,sub-01,Motor,DMN,0.3397080666501188
66,sub-01,Motor,Aud.,0.29717008312015764
67,sub-01,Motor,Vis.,0.32844710042445135
68,sub-01,Motor,Subc.,0.3218835673699507
69,sub-01,Motor,Whole Brain,0.3268428783654341
70,sub-01,Aud.,FPN,0.3015582593086653
71,sub-01,Aud.,CON,0.30600447552500587
72,sub-01,Aud.,SAN,0.32364881370804394
73,sub-01,Aud.,VAN,0.3161036216355802
74,sub-01,Aud.,DAN,0.3053654533508918
75,sub-01,Aud.,DMN,0.3249158579712885
76,sub-01,Aud.,Motor,0.29717008312015764
77,sub-01,Aud.,Vis.,0.3159997819376047
78,sub-01,Aud.,Subc.,0.31023018213385095
79,sub-01,Aud.,Whole Brain,0.312940991368781
80,sub-01,Vis.,FPN,0.3289642937704557
81,sub-01,Vis.,CON,0.3464837463228744
82,sub-01,Vis.,SAN,0.3569275666668649
83,sub-01,Vis.,VAN,0.3485347228179782
84,sub-01,Vis.,DAN,0.3360679185816947
85,sub-01,Vis.,DMN,0.355286788588422
86,sub-01,Vis.,Motor,0.3284471004244514
87,sub-01,Vis.,Aud.,0.3159997819376047
88,sub-01,Vis.,Subc.,0.34546323739682644
89,sub-01,Vis.,Whole Brain,0.3438753119172414
90,sub-01,Subc.,FPN,0.330152948700939
91,sub-01,Subc.,CON,0.3371294108418406
92,sub-01,Subc.,SAN,0.3513090677326986
93,sub-01,Subc.,VAN,0.34574051680318224
94,sub-01,Subc.,DAN,0.3348700982229146
95,sub-01,Subc.,DMN,0.3544936675573486
