net2,MeanGVC
Aud.,0.1894104455112327
CON,0.1861394944640179
DAN,0.1883131964706042
DMN,0.1881624288585316
FPN,0.1827721760084363
Motor,0.18597086769370016
SAN,0.18682646240190826
Subc.,0.18598035893947126
VAN,0.18323124428742915
Vis.,0.18160937941011748
Whole Brain,0.18631157064742035
