,subject,net2,MeanBVC
0,sub-01,Aud.,0.2683637345105539
1,sub-01,CON,0.26579638088742114
2,sub-01,DAN,0.2650909750523566
3,sub-01,DMN,0.2667553482846168
4,sub-01,FPN,0.26260536464935014
5,sub-01,Motor,0.2639088089341393
6,sub-01,SAN,0.2668812641182739
7,sub-01,Subc.,0.2669155184695594
8,sub-01,VAN,0.2622781298844719
9,sub-01,Vis.,0.26437877579729274
10,sub-01,Whole Brain,0.26459686148753553
11,sub-02,Aud.,0.26298151123894425
12,sub-02,CON,0.257635700939587
13,sub-02,DAN,0.2688910183708568
14,sub-02,DMN,0.26023083054438506
15,sub-02,FPN,0.27416052629769216
16,sub-02,Motor,0.26691851225967195
17,sub-02,SAN,0.262293754061399
18,sub-02,Subc.,0.27655425839124614
19,sub-02,VAN,0.2642377026782684
20,sub-02,Vis.,0.25968894755015814
21,sub-02,Whole Brain,0.26397839974336235
22,sub-03,Aud.,0.2712381586981016
23,sub-03,CON,0.2649806818605741
24,sub-03,DAN,0.2659036837272504
25,sub-03,DMN,0.2668584489840576
26,sub-03,FPN,0.26264843018144
27,sub-03,Motor,0.26604374877273507
28,sub-03,SAN,0.265508880747362
29,sub-03,Subc.,0.26458841844293174
30,sub-03,VAN,0.26637850765372945
31,sub-03,Vis.,0.2593556631910312
32,sub-03,Whole Brain,0.26406653981635814
33,sub-04,Aud.,0.27663225266951147
34,sub-04,CON,0.26845656179639127
35,sub-04,DAN,0.27312886941042386
36,sub-04,DMN,0.2672240365670432
37,sub-04,FPN,0.25786509801706325
38,sub-04,Motor,0.27029744895230406
39,sub-04,SAN,0.25807694709142487
40,sub-04,Subc.,0.26512105181355006
41,sub-04,VAN,0.25590439146903765
42,sub-04,Vis.,0.25975929312175794
43,sub-04,Whole Brain,0.26510521116706387
44,sub-05,Aud.,0.2654943521258314
45,sub-05,CON,0.26075031117618125
46,sub-05,DAN,0.2647880725778432
47,sub-05,DMN,0.267087160778813
48,sub-05,FPN,0.26319788110760356
49,sub-05,Motor,0.26729004882896157
50,sub-05,SAN,0.2661010891009693
51,sub-05,Subc.,0.26306346364569433
52,sub-05,VAN,0.2717614082828269
53,sub-05,Vis.,0.2629745168435008
54,sub-05,Whole Brain,0.26506285760734627
55,sub-06,Aud.,0.2672900336880189
56,sub-06,CON,0.26359844939458876
57,sub-06,DAN,0.2649783837140837
58,sub-06,DMN,0.2676250827044751
59,sub-06,FPN,0.261301802174099
60,sub-06,Motor,0.2708595927878036
61,sub-06,SAN,0.26618977549328393
62,sub-06,Subc.,0.2663045454440422
63,sub-06,VAN,0.2635339502688757
64,sub-06,Vis.,0.26082632713399023
65,sub-06,Whole Brain,0.26506321927230947
66,sub-09,Aud.,0.26530918262389297
67,sub-09,CON,0.2634026575261671
68,sub-09,DAN,0.27635602571876616
69,sub-09,DMN,0.2628060769129388
70,sub-09,FPN,0.26526875180852527
71,sub-09,Motor,0.2641970627071131
72,sub-09,SAN,0.26810660894423777
73,sub-09,Subc.,0.2590323671065598
74,sub-09,VAN,0.26703765483283587
75,sub-09,Vis.,0.2620005387913401
76,sub-09,Whole Brain,0.26405423510319437
77,sub-10,Aud.,0.2649342644893306
78,sub-10,CON,0.26102409389912057
79,sub-10,DAN,0.26903627744007824
80,sub-10,DMN,0.2641305644570497
81,sub-10,FPN,0.25933799302391697
82,sub-10,Motor,0.26847216701085513
83,sub-10,SAN,0.2636184556188672
84,sub-10,Subc.,0.2649715093223456
85,sub-10,VAN,0.27383436867516087
86,sub-10,Vis.,0.26368160823391934
87,sub-10,Whole Brain,0.26452985990492683
88,sub-14,Aud.,0.26201762393009426
89,sub-14,CON,0.26418869164491365
90,sub-14,DAN,0.2705958820728963
91,sub-14,DMN,0.2644790772854031
92,sub-14,FPN,0.2637077419945032
