,subject,net2,MeanGVC
0,sub-01,Aud.,0.3135305062703273
1,sub-01,CON,0.3114898470410814
2,sub-01,DAN,0.3106920787098617
3,sub-01,DMN,0.3135839636981415
4,sub-01,FPN,0.30631185536076283
5,sub-01,Motor,0.31012096411273987
6,sub-01,SAN,0.31360359542914035
7,sub-01,Subc.,0.311645126349043
8,sub-01,VAN,0.30724585429308365
9,sub-01,Vis.,0.31054648779173705
10,sub-01,Whole Brain,0.3116011639561528
11,sub-02,Aud.,0.3054817213241931
12,sub-02,CON,0.30004304603525644
13,sub-02,DAN,0.3187763264134791
14,sub-02,DMN,0.3033935847664529
15,sub-02,FPN,0.32549757932930995
16,sub-02,Motor,0.3138728453369358
17,sub-02,SAN,0.308040981994557
18,sub-02,Subc.,0.3247149271614131
19,sub-02,VAN,0.30465926909088176
20,sub-02,Vis.,0.30507671283724563
21,sub-02,Whole Brain,0.31081444872234737
22,sub-03,Aud.,0.31332872489303076
23,sub-03,CON,0.30867823384311227
24,sub-03,DAN,0.31258276153888515
25,sub-03,DMN,0.31222679649193735
26,sub-03,FPN,0.3087993304444652
27,sub-03,Motor,0.31253276634350835
28,sub-03,SAN,0.3119838724220394
29,sub-03,Subc.,0.309675648544716
30,sub-03,VAN,0.31255299074891524
31,sub-03,Vis.,0.3066965568630389
32,sub-03,Whole Brain,0.3113137608784239
33,sub-04,Aud.,0.3212356087316452
34,sub-04,CON,0.31171483094335756
35,sub-04,DAN,0.3193667272116935
36,sub-04,DMN,0.31336805459626654
37,sub-04,FPN,0.30279413926937054
38,sub-04,Motor,0.31993710725711183
39,sub-04,SAN,0.30218017166667205
40,sub-04,Subc.,0.3108672101471012
41,sub-04,VAN,0.3005207860095814
42,sub-04,Vis.,0.30553642927498625
43,sub-04,Whole Brain,0.31285037790428594
44,sub-05,Aud.,0.3117360764946972
45,sub-05,CON,0.3063361992845677
46,sub-05,DAN,0.31103271227692114
47,sub-05,DMN,0.313476321982368
48,sub-05,FPN,0.30829134912239675
49,sub-05,Motor,0.3137922555594224
50,sub-05,SAN,0.31155546888177404
51,sub-05,Subc.,0.30825019208921706
52,sub-05,VAN,0.314360172858869
53,sub-05,Vis.,0.30948177582278497
54,sub-05,Whole Brain,0.31205891863905394
55,sub-06,Aud.,0.3110676303489626
56,sub-06,CON,0.31110224761939864
57,sub-06,DAN,0.3119672019042815
58,sub-06,DMN,0.313336590923104
59,sub-06,FPN,0.3047585280222995
60,sub-06,Motor,0.3168602336784367
61,sub-06,SAN,0.31399651104778076
62,sub-06,Subc.,0.31256678472596267
63,sub-06,VAN,0.30504732409481794
64,sub-06,Vis.,0.30743932741606605
65,sub-06,Whole Brain,0.3122290632309617
66,sub-09,Aud.,0.3086223173268484
67,sub-09,CON,0.30563152545016414
68,sub-09,DAN,0.32542529662976283
69,sub-09,DMN,0.30835858138736094
70,sub-09,FPN,0.3113210928107263
71,sub-09,Motor,0.3094261893953359
72,sub-09,SAN,0.31401207548320215
73,sub-09,Subc.,0.30417671755218906
74,sub-09,VAN,0.31200679592400743
75,sub-09,Vis.,0.3100735945710922
76,sub-09,Whole Brain,0.31131725648138214
77,sub-10,Aud.,0.3076481009826672
78,sub-10,CON,0.30607482907701783
79,sub-10,DAN,0.31367158789866556
80,sub-10,DMN,0.30935186947336324
81,sub-10,FPN,0.30310591391210323
82,sub-10,Motor,0.31655246185144825
83,sub-10,SAN,0.3108480784904837
84,sub-10,Subc.,0.3114379820730279
85,sub-10,VAN,0.3192758387396842
86,sub-10,Vis.,0.3107682556431095
87,sub-10,Whole Brain,0.31163652487050125
88,sub-14,Aud.,0.3062937937583425
89,sub-14,CON,0.3089656662058408
90,sub-14,DAN,0.3172666987518116
