net2,MeanBVC
Aud.,0.3125456898034996
CON,0.3093830025948324
DAN,0.3163580246434167
DMN,0.3114173943848561
FPN,0.3111753054176376
Motor,0.31446052742279523
SAN,0.31296905386945373
Subc.,0.31220257229033993
VAN,0.31620894579537134
Vis.,0.3097811419436084
Whole Brain,0.3116607215904666
