,subject,net1,net2,MeanGVC
0,sub-01,FPN,FPN,0.22765196779975735
1,sub-01,FPN,CON,0.24121111171850773
2,sub-01,FPN,SAN,0.24116823806265247
3,sub-01,FPN,VAN,0.2407467509295291
4,sub-01,FPN,DAN,0.2433099317402114
5,sub-01,FPN,DMN,0.24225381111022748
6,sub-01,FPN,Motor,0.2434115250601572
7,sub-01,FPN,Aud.,0.24283383951235538
8,sub-01,FPN,Vis.,0.23630117170539497
9,sub-01,FPN,Subc.,0.24271787560270963
10,sub-01,FPN,Whole Brain,0.2400658361347108
11,sub-01,CON,FPN,0.25084680923265196
12,sub-01,CON,CON,0.23302283388015146
13,sub-01,CON,SAN,0.2574597080308088
14,sub-01,CON,VAN,0.25046216330051496
15,sub-01,CON,DAN,0.25348862086035545
16,sub-01,CON,DMN,0.25918402761843273
17,sub-01,CON,Motor,0.2539637975073232
18,sub-01,CON,Aud.,0.26097273681832617
19,sub-01,CON,Vis.,0.2560563991835292
20,sub-01,CON,Subc.,0.25448619958261726
21,sub-01,CON,Whole Brain,0.25521205464740737
22,sub-01,SAN,FPN,0.2519656279754591
23,sub-01,SAN,CON,0.25857803729475165
24,sub-01,SAN,SAN,0.24537621293720782
25,sub-01,SAN,VAN,0.25917249440943957
26,sub-01,SAN,DAN,0.2547776526744512
27,sub-01,SAN,DMN,0.25989487670116995
28,sub-01,SAN,Motor,0.25568716099933675
29,sub-01,SAN,Aud.,0.2590739899306413
30,sub-01,SAN,Vis.,0.2583174376430363
31,sub-01,SAN,Subc.,0.2603798957753671
32,sub-01,SAN,Whole Brain,0.2570889834537779
33,sub-01,VAN,FPN,0.26010835712531455
34,sub-01,VAN,CON,0.2587351408493885
35,sub-01,VAN,SAN,0.26525411388086007
36,sub-01,VAN,VAN,0.2138128904880058
37,sub-01,VAN,DAN,0.2599317207477844
38,sub-01,VAN,DMN,0.26317127557349196
39,sub-01,VAN,Motor,0.25829208990946834
40,sub-01,VAN,Aud.,0.25978049238610235
41,sub-01,VAN,Vis.,0.25831564621943165
42,sub-01,VAN,Subc.,0.25997952241886896
43,sub-01,VAN,Whole Brain,0.25918003250404764
44,sub-01,DAN,FPN,0.25115582030632844
45,sub-01,DAN,CON,0.25132253263684506
46,sub-01,DAN,SAN,0.2523121828712183
47,sub-01,DAN,VAN,0.2495337285515584
48,sub-01,DAN,DAN,0.23558796541562982
49,sub-01,DAN,DMN,0.2544635878514222
50,sub-01,DAN,Motor,0.2511129169970101
51,sub-01,DAN,Aud.,0.25912867365889547
52,sub-01,DAN,Vis.,0.250675929038658
53,sub-01,DAN,Subc.,0.25394829741461905
54,sub-01,DAN,Whole Brain,0.25169448099603603
55,sub-01,DMN,FPN,0.25081261490834195
56,sub-01,DMN,CON,0.25776600566711144
57,sub-01,DMN,SAN,0.2581424594080067
58,sub-01,DMN,VAN,0.2546255640192786
59,sub-01,DMN,DAN,0.2555431419147017
60,sub-01,DMN,DMN,0.253069480734402
61,sub-01,DMN,Motor,0.25307171335469547
62,sub-01,DMN,Aud.,0.2574731788772591
63,sub-01,DMN,Vis.,0.2556102599348064
64,sub-01,DMN,Subc.,0.2550932275463478
65,sub-01,DMN,Whole Brain,0.25467596646264196
66,sub-01,Motor,FPN,0.25229578608030145
67,sub-01,Motor,CON,0.2531866495569986
68,sub-01,Motor,SAN,0.25439739267377026
69,sub-01,Motor,VAN,0.25024642742926245
70,sub-01,Motor,DAN,0.25214028455903004
71,sub-01,Motor,DMN,0.25309310655888373
72,sub-01,Motor,Motor,0.24297845109227056
73,sub-01,Motor,Aud.,0.25584948351067355
74,sub-01,Motor,Vis.,0.2502105396715828
75,sub-01,Motor,Subc.,0.25482954224021775
76,sub-01,Motor,Whole Brain,0.25178306837785736
77,sub-01,Aud.,FPN,0.25042436231998094
78,sub-01,Aud.,CON,0.2588660196821189
79,sub-01,Aud.,SAN,0.25453518846730194
80,sub-01,Aud.,VAN,0.2516812468341975
81,sub-01,Aud.,DAN,0.25789799221229565
82,sub-01,Aud.,DMN,0.2557537867274764
83,sub-01,Aud.,Motor,0.2539169206195199
84,sub-01,Aud.,Aud.,0.2343045441315661
85,sub-01,Aud.,Vis.,0.25463633714439415
86,sub-01,Aud.,Subc.,0.25909621921070125
87,sub-01,Aud.,Whole Brain,0.25459042543648225
88,sub-01,Vis.,FPN,0.2406905705060369
89,sub-01,Vis.,CON,0.2516488618538145
90,sub-01,Vis.,SAN,0.25270737350780303
91,sub-01,Vis.,VAN,0.24571486703585294
92,sub-01,Vis.,DAN,0.24826857991783371
93,sub-01,Vis.,DMN,0.25179600886753023
94,sub-01,Vis.,Motor,0.2454752943236764
95,sub-01,Vis.,Aud.,0.2532122922045796
96,sub-01,Vis.,Vis.,0.24383114317487337
97,sub-01,Vis.,Subc.,0.24876151986133968
98,sub-01,Vis.,Whole Brain,0.24837087576662414
99,sub-01,Subc.,FPN,0.24293580078374075
100,sub-01,Subc.,CON,0.2464074447440961
101,sub-01,Subc.,SAN,0.2514931843235331
102,sub-01,Subc.,VAN,0.2438681070440428
103,sub-01,Subc.,DAN,0.24682267993482343
104,sub-01,Subc.,DMN,0.24715837242534297
105,sub-01,Subc.,Motor,0.24668040126712992
106,sub-01,Subc.,Aud.,0.25296323297949214
107,sub-01,Subc.,Vis.,0.24542026745718268
108,sub-01,Subc.,Subc.,0.23481526768446753
109,sub-01,Subc.,Whole Brain,0.24612140578404068
110,sub-01,Whole Brain,FPN,0.24763241194361602
111,sub-01,Whole Brain,CON,0.2530565195588494
112,sub-01,Whole Brain,SAN,0.25415731464505475
113,sub-01,Whole Brain,VAN,0.2495444639793129
114,sub-01,Whole Brain,DAN,0.25154366065035005
115,sub-01,Whole Brain,DMN,0.25359914410046097
116,sub-01,Whole Brain,Motor,0.2502907839913467
117,sub-01,Whole Brain,Aud.,0.25516393991548453
118,sub-01,Whole Brain,Vis.,0.2510582846631813
119,sub-01,Whole Brain,Subc.,0.25267739973107595
120,sub-01,Whole Brain,Whole Brain,0.251876796846137
121,sub-02,FPN,FPN,0.2512448315723286
122,sub-02,FPN,CON,0.24354453780641624
123,sub-02,FPN,SAN,0.24868547161028104
124,sub-02,FPN,VAN,0.2506869172266748
125,sub-02,FPN,DAN,0.25859778186339755
126,sub-02,FPN,DMN,0.2468004167443398
127,sub-02,FPN,Motor,0.25667860017285554
128,sub-02,FPN,Aud.,0.2509308705939205
129,sub-02,FPN,Vis.,0.24507891403420787
130,sub-02,FPN,Subc.,0.26408998322429894
131,sub-02,FPN,Whole Brain,0.25122401900717817
