net2,MeanGVC
Aud.,0.019920786292030014
CON,0.011296268623956012
DAN,0.009899939294705184
DMN,0.007752403863409369
FPN,0.013006073898588346
Motor,0.011857279859371699
SAN,0.014104003214332667
Subc.,0.01059091720939799
VAN,0.015876592204804765
Vis.,0.01665967317146911
Whole Brain,0.004319658228144994
