net2,MeanBVC
Aud.,0.008342102962777662
CON,0.00787084696634016
DAN,0.006864483418343578
DMN,0.006477192292057582
FPN,0.00623934541708624
Motor,0.005964710404597268
SAN,0.006537450614420934
Subc.,0.007083647661178548
VAN,0.008309911650476
Vis.,0.006210849615934646
Whole Brain,0.0058255020411957905
