net2,MeanBVC
Aud.,0.2854056653077748
CON,0.28327214057468003
DAN,0.28839518286693505
DMN,0.28735297191554104
FPN,0.284691552611348
Motor,0.28504891203272215
SAN,0.2860895216369543
Subc.,0.2832626635338688
VAN,0.2886336660590782
Vis.,0.29164447372701335
Whole Brain,0.28651133566260295
