net2,MeanGVC
Aud.,0.03599092939748661
CON,0.021274217369756345
DAN,0.020175239149665403
DMN,0.01560713573025855
FPN,0.022145516344687977
Motor,0.0225165293165799
SAN,0.023858474784585745
Subc.,0.018498923264824167
VAN,0.029103032830375294
Vis.,0.02808484000618905
Whole Brain,0.012071939705167465
