,subject,net2,MeanBVC
0,sub-01,Aud.,0.4234779149118054
1,sub-01,CON,0.4214496348738416
2,sub-01,DAN,0.41883665952910604
3,sub-01,DMN,0.4194096723917847
4,sub-01,FPN,0.41288264182280976
5,sub-01,Motor,0.41835213181735337
6,sub-01,SAN,0.4208267091149073
7,sub-01,Subc.,0.41811611145808153
8,sub-01,VAN,0.42247199154371395
9,sub-01,Vis.,0.41636281238210965
10,sub-01,Whole Brain,0.4172204103174029
11,sub-02,Aud.,0.40950596094488934
12,sub-02,CON,0.4023171491043368
13,sub-02,DAN,0.43553160087996134
14,sub-02,DMN,0.40471064283638636
15,sub-02,FPN,0.44698124586290405
16,sub-02,Motor,0.4206258609319652
17,sub-02,SAN,0.41535410444420984
18,sub-02,Subc.,0.43738695437429403
19,sub-02,VAN,0.41059501424130945
20,sub-02,Vis.,0.4101753665147571
21,sub-02,Whole Brain,0.4162227900279031
22,sub-03,Aud.,0.4174215202025134
23,sub-03,CON,0.4155500961947965
24,sub-03,DAN,0.42419679231149815
25,sub-03,DMN,0.4183945284564993
26,sub-03,FPN,0.41520690162399293
27,sub-03,Motor,0.4192417714671355
28,sub-03,SAN,0.4228847121241248
29,sub-03,Subc.,0.4147276011884367
30,sub-03,VAN,0.42619133410820426
31,sub-03,Vis.,0.417775432376337
32,sub-03,Whole Brain,0.41781600010937625
33,sub-04,Aud.,0.4238427110636855
34,sub-04,CON,0.41553949861009
35,sub-04,DAN,0.4260953062147811
36,sub-04,DMN,0.41905917377032964
37,sub-04,FPN,0.4114094639321738
38,sub-04,Motor,0.4317519764273678
39,sub-04,SAN,0.41194201890947924
40,sub-04,Subc.,0.41959131115134607
41,sub-04,VAN,0.4177273679778897
42,sub-04,Vis.,0.41252528675162836
43,sub-04,Whole Brain,0.4199225753541464
44,sub-05,Aud.,0.42275233453737454
45,sub-05,CON,0.4146080418732664
46,sub-05,DAN,0.4200823634311345
47,sub-05,DMN,0.41868527128478517
48,sub-05,FPN,0.41507235596339387
49,sub-05,Motor,0.42008973700309393
50,sub-05,SAN,0.42064322358831696
51,sub-05,Subc.,0.4160766763587477
52,sub-05,VAN,0.4249096260314239
53,sub-05,Vis.,0.41836269529280423
54,sub-05,Whole Brain,0.4181243647985745
55,sub-06,Aud.,0.4209673205158137
56,sub-06,CON,0.42060906943117216
57,sub-06,DAN,0.42097942841424774
58,sub-06,DMN,0.4184055961987062
59,sub-06,FPN,0.4076259621894229
60,sub-06,Motor,0.427442560740801
61,sub-06,SAN,0.4237349254396235
62,sub-06,Subc.,0.4181207530512938
63,sub-06,VAN,0.41741214390727566
64,sub-06,Vis.,0.416347577867791
65,sub-06,Whole Brain,0.41776135240676887
66,sub-09,Aud.,0.4190289036084119
67,sub-09,CON,0.4119962553107694
68,sub-09,DAN,0.43677339506240215
69,sub-09,DMN,0.413642126420811
70,sub-09,FPN,0.41987747298778855
71,sub-09,Motor,0.4162598363164336
72,sub-09,SAN,0.4227384577164048
73,sub-09,Subc.,0.41081840530822494
74,sub-09,VAN,0.42113191107284387
75,sub-09,Vis.,0.41944271282236983
76,sub-09,Whole Brain,0.4176972135364565
77,sub-10,Aud.,0.4147692604032197
78,sub-10,CON,0.4129106650441452
79,sub-10,DAN,0.42263015494393186
80,sub-10,DMN,0.41393143046000935
81,sub-10,FPN,0.41000329499399985
82,sub-10,Motor,0.4268325545730212
83,sub-10,SAN,0.42012903733794343
84,sub-10,Subc.,0.4210835975350358
85,sub-10,VAN,0.4304649934288949
86,sub-10,Vis.,0.4186431957852986
87,sub-10,Whole Brain,0.41800850565741676
88,sub-14,Aud.,0.4139517488123645
89,sub-14,CON,0.4201798170852375
90,sub-14,DAN,0.4278446095844866
91,sub-14,DMN,0.41600434213238746
92,sub-14,FPN,0.41647587053085655
93,sub-14,Motor,0.4224477173899205
94,sub-14,SAN,0.41677593374169797
95,sub-14,Subc.,0.40930289090402533
96,sub-14,VAN,0.4176934667019797
97,sub-14,Vis.,0.4300753283795892
98,sub-14,Whole Brain,0.4186549649003724
99,sub-15,Aud.,0.4035893198783459
100,sub-15,CON,0.4099207108966489
101,sub-15,DAN,0.4289115035146963
102,sub-15,DMN,0.4134756445708937
103,sub-15,FPN,0.4231754835731449
104,sub-15,Motor,0.41759690893970924
105,sub-15,SAN,0.4157521693050665
106,sub-15,Subc.,0.4095833062881223
107,sub-15,VAN,0.45215632821337326
108,sub-15,Vis.,0.41937940768423365
109,sub-15,Whole Brain,0.4158659072986824
110,sub-16,Aud.,0.41880383483888545
111,sub-16,CON,0.41126754840342417
112,sub-16,DAN,0.4191948424768944
113,sub-16,DMN,0.4169510617866437
114,sub-16,FPN,0.4033364377982484
115,sub-16,Motor,0.4230377133959465
116,sub-16,SAN,0.4233636928969185
117,sub-16,Subc.,0.41955376751972706
118,sub-16,VAN,0.4472562265847172
119,sub-16,Vis.,0.41057793007966054
120,sub-16,Whole Brain,0.4160636343818501
121,sub-17,Aud.,0.41788184683336904
122,sub-17,CON,0.4142536594168503
123,sub-17,DAN,0.41879361850903196
124,sub-17,DMN,0.4202411037544648
125,sub-17,FPN,0.4199519859490639
126,sub-17,Motor,0.4200254289091096
