,subject,net2,MeanGVC
0,sub-01,Aud.,0.3047543621071535
1,sub-01,CON,0.3331110277437785
2,sub-01,DAN,0.3296062043166395
3,sub-01,DMN,0.34694014268573786
4,sub-01,FPN,0.32180713132755573
5,sub-01,Motor,0.3180389162174485
6,sub-01,SAN,0.3452300009368007
7,sub-01,Subc.,0.33285633975117396
8,sub-01,VAN,0.3384619662477522
9,sub-01,Vis.,0.33592464286679785
10,sub-01,Whole Brain,0.334467022717823
11,sub-02,Aud.,0.3098516849962215
12,sub-02,CON,0.3331153335799096
13,sub-02,DAN,0.3322717054550515
14,sub-02,DMN,0.32693358085396507
15,sub-02,FPN,0.31373336779151784
16,sub-02,Motor,0.3263151855947673
17,sub-02,SAN,0.33517457788012767
18,sub-02,Subc.,0.3388471667418003
19,sub-02,VAN,0.3536928777772684
20,sub-02,Vis.,0.33978888592058504
21,sub-02,Whole Brain,0.3314733903274456
22,sub-03,Aud.,0.3023540077764273
23,sub-03,CON,0.32791601084180616
24,sub-03,DAN,0.3365351710983005
25,sub-03,DMN,0.3426320683088164
26,sub-03,FPN,0.31827127654324333
27,sub-03,Motor,0.31772587422130666
28,sub-03,SAN,0.3219336051935781
29,sub-03,Subc.,0.3696660414667784
30,sub-03,VAN,0.322668421731025
31,sub-03,Vis.,0.33960582209061446
32,sub-03,Whole Brain,0.3418894576467638
33,sub-04,Aud.,0.32589948006991887
34,sub-04,CON,0.3257219410625678
35,sub-04,DAN,0.33142498633922124
36,sub-04,DMN,0.31878797468690484
37,sub-04,FPN,0.3313728658544093
38,sub-04,Motor,0.3231286127435291
39,sub-04,SAN,0.3379208090771073
40,sub-04,Subc.,0.3493222741802088
41,sub-04,VAN,0.33211268323536774
42,sub-04,Vis.,0.33198675293861596
43,sub-04,Whole Brain,0.33351937673080945
44,sub-05,Aud.,0.3004193988216977
45,sub-05,CON,0.3399917110047513
46,sub-05,DAN,0.34163070486375613
47,sub-05,DMN,0.33930505730335864
48,sub-05,FPN,0.3129303863439372
49,sub-05,Motor,0.33797408972127674
50,sub-05,SAN,0.34236381297625207
51,sub-05,Subc.,0.3273410256950088
52,sub-05,VAN,0.3204817908433987
53,sub-05,Vis.,0.33745461364691237
54,sub-05,Whole Brain,0.3413051656983105
55,sub-06,Aud.,0.3342601261928417
56,sub-06,CON,0.32435866375240324
57,sub-06,DAN,0.3383464456118832
58,sub-06,DMN,0.3244023593623647
59,sub-06,FPN,0.32136438611406365
60,sub-06,Motor,0.33039032488785586
61,sub-06,SAN,0.3483910736148296
62,sub-06,Subc.,0.3349069507528565
63,sub-06,VAN,0.32658850206812223
64,sub-06,Vis.,0.32728762514545495
65,sub-06,Whole Brain,0.3309012994159849
66,sub-09,Aud.,0.3221075383246483
67,sub-09,CON,0.3243279053534985
68,sub-09,DAN,0.33969629843684407
69,sub-09,DMN,0.3240571102132241
70,sub-09,FPN,0.32281440511806914
71,sub-09,Motor,0.32089700126542203
72,sub-09,SAN,0.3416735355276741
73,sub-09,Subc.,0.3426718327513985
74,sub-09,VAN,0.34014927611928275
75,sub-09,Vis.,0.33135835136733977
76,sub-09,Whole Brain,0.33144450244125956
77,sub-10,Aud.,0.31141618334229454
78,sub-10,CON,0.3328210967150031
79,sub-10,DAN,0.34295463571948576
80,sub-10,DMN,0.33965294012111474
81,sub-10,FPN,0.316019445429046
82,sub-10,Motor,0.3227270985074964
83,sub-10,SAN,0.3254787311556483
84,sub-10,Subc.,0.3352096642509654
85,sub-10,VAN,0.32989067499548397
86,sub-10,Vis.,0.3466683786329771
87,sub-10,Whole Brain,0.3383589080491441
88,sub-14,Aud.,0.29700464088199463
89,sub-14,CON,0.33211246199867833
90,sub-14,DAN,0.3408417075087083
91,sub-14,DMN,0.3455250764368364
92,sub-14,FPN,0.3165032511058945
93,sub-14,Motor,0.31191445014054475
94,sub-14,SAN,0.33266123179799245
95,sub-14,Subc.,0.35867514282786606
96,sub-14,VAN,0.332735573305969
97,sub-14,Vis.,0.3323494686028371
98,sub-14,Whole Brain,0.3408747523113391
99,sub-15,Aud.,0.3344030752368355
100,sub-15,CON,0.32144010593164063
101,sub-15,DAN,0.3383133141916008
102,sub-15,DMN,0.3260973721009259
103,sub-15,FPN,0.3291091652070342
104,sub-15,Motor,0.3179410285755279
105,sub-15,SAN,0.3324739814531499
106,sub-15,Subc.,0.3408856783179013
107,sub-15,VAN,0.3405935968000928
108,sub-15,Vis.,0.32846563899570325
109,sub-15,Whole Brain,0.3314748001082479
110,sub-16,Aud.,0.29655673133672683
111,sub-16,CON,0.33542269713467365
112,sub-16,DAN,0.3398577528877352
113,sub-16,DMN,0.3488924079302755
114,sub-16,FPN,0.31975897069226966
115,sub-16,Motor,0.3275021273275374
116,sub-16,SAN,0.31803451271145966
117,sub-16,Subc.,0.34346322411827573
118,sub-16,VAN,0.32923386398585786
119,sub-16,Vis.,0.34056341522421013
120,sub-16,Whole Brain,0.34191205356963933
121,sub-17,Aud.,0.2950849474266933
122,sub-17,CON,0.32838738605408097
123,sub-17,DAN,0.3408523919791719
124,sub-17,DMN,0.3428057375378439
125,sub-17,FPN,0.3233941195328475
126,sub-17,Motor,0.32833442740881436
127,sub-17,SAN,0.3399576960923483
128,sub-17,Subc.,0.3366694942078548
129,sub-17,VAN,0.33193855050708554
