,subject,net2,MeanGVC
56,sub-06,CON,0.1829334309574844
57,sub-06,DAN,0.18510453945062919
58,sub-06,DMN,0.18938803550294284
59,sub-06,FPN,0.18260962524219868
60,sub-06,Motor,0.19025118618717543
61,sub-06,SAN,0.18782919221207395
62,sub-06,Subc.,0.18875279932897807
63,sub-06,VAN,0.18055898543087817
64,sub-06,Vis.,0.1780054138529279
65,sub-06,Whole Brain,0.18709890646204003
66,sub-09,Aud.,0.18907840401364953
67,sub-09,CON,0.18774806974460556
68,sub-09,DAN,0.1896884422155967
69,sub-09,DMN,0.18651306911418208
70,sub-09,FPN,0.18566365486175584
71,sub-09,Motor,0.18404702653922567
72,sub-09,SAN,0.18782593890776977
73,sub-09,Subc.,0.1792619610972862
74,sub-09,VAN,0.1872007560655481
75,sub-09,Vis.,0.1818401794375311
76,sub-09,Whole Brain,0.18586012269571875
77,sub-10,Aud.,0.18639083746063115
78,sub-10,CON,0.18450670716995604
79,sub-10,DAN,0.19211014670498577
80,sub-10,DMN,0.18762486054525515
81,sub-10,FPN,0.17970182378340505
82,sub-10,Motor,0.1860059389690977
83,sub-10,SAN,0.18296233492295924
84,sub-10,Subc.,0.18389883427568607
85,sub-10,VAN,0.19038642931652164
86,sub-10,Vis.,0.18462678554194414
87,sub-10,Whole Brain,0.18651292600242692
88,sub-14,Aud.,0.17986542838992112
89,sub-14,CON,0.18777661387734013
90,sub-14,DAN,0.19175741120363518
91,sub-14,DMN,0.18638772836482406
92,sub-14,FPN,0.1824099105783585
93,sub-14,Motor,0.18764820068317212
94,sub-14,SAN,0.19043406679140265
95,sub-14,Subc.,0.18440277215993436
96,sub-14,VAN,0.1832538453140339
97,sub-14,Vis.,0.18445797689287777
98,sub-14,Whole Brain,0.18633367043736937
99,sub-15,Aud.,0.1853710337503937
100,sub-15,CON,0.18492308009348699
101,sub-15,DAN,0.1873108081497785
102,sub-15,DMN,0.18959957317829115
103,sub-15,FPN,0.18728161666476772
104,sub-15,Motor,0.18417615152572459
105,sub-15,SAN,0.18456626850585314
106,sub-15,Subc.,0.18351725189636128
107,sub-15,VAN,0.18876036484186096
108,sub-15,Vis.,0.18297783346046537
109,sub-15,Whole Brain,0.18624364262588558
110,sub-16,Aud.,0.19253645753918117
111,sub-16,CON,0.19396408051863884
112,sub-16,DAN,0.18223710742520352
113,sub-16,DMN,0.19080418356483772
114,sub-16,FPN,0.17931140538004137
115,sub-16,Motor,0.1853752081354424
116,sub-16,SAN,0.1888292445610473
117,sub-16,Subc.,0.1925080218930882
118,sub-16,VAN,0.1724971375845514
119,sub-16,Vis.,0.1796274976821911
120,sub-16,Whole Brain,0.1870372804086464
121,sub-17,Aud.,0.18640061880848718
122,sub-17,CON,0.18155957116577068
123,sub-17,DAN,0.1886130395453212
124,sub-17,DMN,0.18676154919582866
125,sub-17,FPN,0.18657222116844163
126,sub-17,Motor,0.18434091055696095
127,sub-17,SAN,0.18992891118871277
128,sub-17,Subc.,0.1863488680878711
129,sub-17,VAN,0.1839937659826912
130,sub-17,Vis.,0.18384090792426247
131,sub-17,Whole Brain,0.18636726106852167
132,sub-18,Aud.,0.19194608130597904
133,sub-18,CON,0.18824118657304006
134,sub-18,DAN,0.19073891416540967
135,sub-18,DMN,0.1895157176662093
136,sub-18,FPN,0.18275149766864798
137,sub-18,Motor,0.18018634075027243
138,sub-18,SAN,0.18770208321708945
139,sub-18,Subc.,0.1808462082881774
140,sub-18,VAN,0.1892893599738663
141,sub-18,Vis.,0.17830825618445892
142,sub-18,Whole Brain,0.18520197889971854
143,sub-19,Aud.,0.1889881150082746
144,sub-19,CON,0.18914593287307732
145,sub-19,DAN,0.18751980920022052
146,sub-19,DMN,0.18534923598184305
147,sub-19,FPN,0.18205137007438751
148,sub-19,Motor,0.18757337431080046
149,sub-19,SAN,0.18743117103312293
150,sub-19,Subc.,0.1850411671774004
151,sub-19,VAN,0.18518893730791514
152,sub-19,Vis.,0.18114811169259923
153,sub-19,Whole Brain,0.18529040003322814
154,sub-20,Aud.,0.19018361267379855
155,sub-20,CON,0.18004995065247356
156,sub-20,DAN,0.1902915859112457
157,sub-20,DMN,0.1855949192546423
158,sub-20,FPN,0.181807587102604
159,sub-20,Motor,0.1872297275484827
160,sub-20,SAN,0.190712093848646
161,sub-20,Subc.,0.18879837477489206
162,sub-20,VAN,0.18608639813493744
163,sub-20,Vis.,0.17761923668177776
164,sub-20,Whole Brain,0.18635413810936904
