net2,MeanGVC
Aud.,0.30815227791449895
CON,0.33065434411904004
DAN,0.33724507289937805
DMN,0.3371802566272529
FPN,0.3202363902733039
Motor,0.32189878646012565
SAN,0.3348184990288673
Subc.,0.34405444112530875
VAN,0.3344504705188366
Vis.,0.33550573342914725
Whole Brain,0.33700148452290124
