net2,MeanBVC
Aud.,0.014845247119103467
CON,0.01214582471293895
DAN,0.01054144671645391
DMN,0.007978451887590124
FPN,0.010897487094372969
Motor,0.011396033254469671
SAN,0.012892487415532016
Subc.,0.009779972161337441
VAN,0.013840472906078467
Vis.,0.011488245606552117
Whole Brain,0.0052145117507662675
